ID,condition,subcondition,trialType,objects,ratings
1,BB,A,Experimental,A,0.911
2,BB,A,Experimental,B,0.654
3,BB,A,Experimental,C,0.752
4,BB,A,Control,A,0.803
5,BB,A,Control,B,0.676
6,BB,A,Control,C,0.782
7,BB,A,Control,D,0.851
8,BB,A,Experimental,A,0.863
9,BB,A,Experimental,B,0.641
10,BB,A,Experimental,C,0.761
11,BB,A,Control,A,0.691
12,BB,A,Control,B,0.79
13,BB,A,Control,C,0.65
14,BB,A,Control,D,0.852
15,BB,A,Experimental,A,0.855
16,BB,A,Experimental,B,0.888
17,BB,A,Experimental,C,0.718
18,BB,A,Control,A,0.589
19,BB,A,Control,B,0.715
20,BB,A,Control,C,0.887
21,BB,A,Control,D,0.859
22,BB,A,Experimental,A,0.897
23,BB,A,Experimental,B,0.728
24,BB,A,Experimental,C,0.777
25,BB,A,Control,A,0.716
26,BB,A,Control,B,0.759
27,BB,A,Control,C,0.806
28,BB,A,Control,D,0.854
29,BB,A,Experimental,A,0.862
30,BB,A,Experimental,B,0.87
31,BB,A,Experimental,C,0.698
32,BB,A,Control,A,0.708
33,BB,A,Control,B,0.657
34,BB,A,Control,C,0.845
35,BB,A,Control,D,0.848
36,BB,A,Experimental,A,0.89
37,BB,A,Experimental,B,0.754
38,BB,A,Experimental,C,0.595
39,BB,A,Control,A,0.604
40,BB,A,Control,B,0.842
41,BB,A,Control,C,0.726
42,BB,A,Control,D,0.852
43,BB,A,Experimental,A,0.892
44,BB,A,Experimental,B,0.535
45,BB,A,Experimental,C,0.783
46,BB,A,Control,A,0.832
47,BB,A,Control,B,0.746
48,BB,A,Control,C,0.781
49,BB,A,Control,D,0.858
50,BB,A,Experimental,A,0.867
51,BB,A,Experimental,B,0.77
52,BB,A,Experimental,C,0.589
53,BB,A,Control,A,0.677
54,BB,A,Control,B,0.817
55,BB,A,Control,C,0.745
56,BB,A,Control,D,0.852
57,BB,A,Experimental,A,0.884
58,BB,A,Experimental,B,0.786
59,BB,A,Experimental,C,0.655
60,BB,A,Control,A,0.661
61,BB,A,Control,B,0.835
62,BB,A,Control,C,0.784
63,BB,A,Control,D,0.852
64,BB,A,Experimental,A,0.862
65,BB,A,Experimental,B,0.813
66,BB,A,Experimental,C,0.653
67,BB,A,Control,A,0.76
68,BB,A,Control,B,0.648
69,BB,A,Control,C,0.871
70,BB,A,Control,D,0.848
71,BB,A,Experimental,A,0.885
72,BB,A,Experimental,B,0.681
73,BB,A,Experimental,C,0.652
74,BB,A,Control,A,0.654
75,BB,A,Control,B,0.899
76,BB,A,Control,C,0.665
77,BB,A,Control,D,0.84
78,BB,A,Experimental,A,0.851
79,BB,A,Experimental,B,0.789
80,BB,A,Experimental,C,0.819
81,BB,A,Control,A,0.833
82,BB,A,Control,B,0.808
83,BB,A,Control,C,0.577
84,BB,A,Control,D,0.855
85,BB,A,Experimental,A,0.871
86,BB,A,Experimental,B,0.677
87,BB,A,Experimental,C,0.743
88,BB,A,Control,A,0.77
89,BB,A,Control,B,0.582
90,BB,A,Control,C,0.81
91,BB,A,Control,D,0.852
92,BB,A,Experimental,A,0.866
93,BB,A,Experimental,B,0.76
94,BB,A,Experimental,C,0.622
95,BB,A,Control,A,0.638
96,BB,A,Control,B,0.826
97,BB,A,Control,C,0.707
98,BB,A,Control,D,0.841
99,BB,A,Experimental,A,0.884
100,BB,A,Experimental,B,0.724
101,BB,A,Experimental,C,0.675
102,BB,A,Control,A,0.828
103,BB,A,Control,B,0.494
104,BB,A,Control,C,0.793
105,BB,A,Control,D,0.859
106,BB,A,Experimental,A,0.863
107,BB,A,Experimental,B,0.74
108,BB,A,Experimental,C,0.691
109,BB,A,Control,A,0.773
110,BB,A,Control,B,0.849
111,BB,A,Control,C,0.692
112,BB,A,Control,D,0.86
113,BB,A,Experimental,A,0.865
114,BB,A,Experimental,B,0.877
115,BB,A,Experimental,C,0.757
116,BB,A,Control,A,0.783
117,BB,A,Control,B,0.811
118,BB,A,Control,C,0.791
119,BB,A,Control,D,0.846
120,BB,A,Experimental,A,0.862
121,BB,A,Experimental,B,0.64
122,BB,A,Experimental,C,0.761
123,BB,A,Control,A,0.855
124,BB,A,Control,B,0.675
125,BB,A,Control,C,0.765
126,BB,A,Control,D,0.839
127,BB,A,Experimental,A,0.862
128,BB,A,Experimental,B,0.654
129,BB,A,Experimental,C,0.751
130,BB,A,Control,A,0.786
131,BB,A,Control,B,0.793
132,BB,A,Control,C,0.532
133,BB,A,Control,D,0.849
134,BB,A,Experimental,A,0.853
135,BB,A,Experimental,B,0.835
136,BB,A,Experimental,C,0.754
137,BB,A,Control,A,0.744
138,BB,A,Control,B,0.686
139,BB,A,Control,C,0.71
140,BB,A,Control,D,0.841
141,BB,A,Experimental,A,0.874
142,BB,A,Experimental,B,0.797
143,BB,A,Experimental,C,0.765
144,BB,A,Control,A,0.826
145,BB,A,Control,B,0.805
146,BB,A,Control,C,0.668
147,BB,A,Control,D,0.844
148,BB,A,Experimental,A,0.857
149,BB,A,Experimental,B,0.876
150,BB,A,Experimental,C,0.692
151,BB,A,Control,A,0.806
152,BB,A,Control,B,0.78
153,BB,A,Control,C,0.652
154,BB,A,Control,D,0.843
155,BB,A,Experimental,A,0.876
156,BB,A,Experimental,B,0.785
157,BB,A,Experimental,C,0.598
158,BB,A,Control,A,0.865
159,BB,A,Control,B,0.717
160,BB,A,Control,C,0.58
161,BB,A,Control,D,0.849
162,BB,A,Experimental,A,0.87
163,BB,A,Experimental,B,0.847
164,BB,A,Experimental,C,0.587
165,BB,A,Control,A,0.717
166,BB,A,Control,B,0.647
167,BB,A,Control,C,0.782
168,BB,A,Control,D,0.857
169,BB,A,Experimental,A,0.88
170,BB,A,Experimental,B,0.529
171,BB,A,Experimental,C,0.79
172,BB,A,Control,A,0.8
173,BB,A,Control,B,0.842
174,BB,A,Control,C,0.677
175,BB,A,Control,D,0.85
176,BB,A,Experimental,A,0.858
177,BB,A,Experimental,B,0.763
178,BB,A,Experimental,C,0.845
179,BB,A,Control,A,0.851
180,BB,A,Control,B,0.576
181,BB,A,Control,C,0.816
182,BB,A,Control,D,0.859
183,BB,A,Experimental,A,0.854
184,BB,A,Experimental,B,0.814
185,BB,A,Experimental,C,0.728
186,BB,A,Control,A,0.822
187,BB,A,Control,B,0.839
188,BB,A,Control,C,0.477
189,BB,A,Control,D,0.852
190,BB,A,Experimental,A,0.867
191,BB,A,Experimental,B,0.745
192,BB,A,Experimental,C,0.726
193,BB,A,Control,A,0.783
194,BB,A,Control,B,0.745
195,BB,A,Control,C,0.659
196,BB,A,Control,D,0.844
197,BB,A,Experimental,A,0.878
198,BB,A,Experimental,B,0.849
199,BB,A,Experimental,C,0.466
200,BB,A,Control,A,0.835
201,BB,A,Control,B,0.781
202,BB,A,Control,C,0.749
203,BB,A,Control,D,0.848
204,BB,A,Experimental,A,0.863
205,BB,A,Experimental,B,0.645
206,BB,A,Experimental,C,0.754
207,BB,A,Control,A,0.839
208,BB,A,Control,B,0.681
209,BB,A,Control,C,0.776
210,BB,A,Control,D,0.859
211,BB,A,Experimental,A,0.885
212,BB,A,Experimental,B,0.778
213,BB,A,Experimental,C,0.573
214,BB,A,Control,A,0.695
215,BB,A,Control,B,0.744
216,BB,A,Control,C,0.762
217,BB,A,Control,D,0.826
218,BB,A,Experimental,A,0.859
219,BB,A,Experimental,B,0.651
220,BB,A,Experimental,C,0.868
221,BB,A,Control,A,0.677
222,BB,A,Control,B,0.776
223,BB,A,Control,C,0.686
224,BB,A,Control,D,0.856
225,BB,A,Experimental,A,0.856
226,BB,A,Experimental,B,0.754
227,BB,A,Experimental,C,0.797
228,BB,A,Control,A,0.659
229,BB,A,Control,B,0.727
230,BB,A,Control,C,0.856
231,BB,A,Control,D,0.845
232,BB,A,Experimental,A,0.876
233,BB,A,Experimental,B,0.698
234,BB,A,Experimental,C,0.854
235,BB,A,Control,A,0.543
236,BB,A,Control,B,0.776
237,BB,A,Control,C,0.839
238,BB,A,Control,D,0.847
239,BB,A,Experimental,A,0.873
240,BB,A,Experimental,B,0.768
241,BB,A,Experimental,C,0.744
242,BB,A,Control,A,0.734
243,BB,A,Control,B,0.808
244,BB,A,Control,C,0.67
245,BB,A,Control,D,0.843
246,BB,A,Experimental,A,0.875
247,BB,A,Experimental,B,0.79
248,BB,A,Experimental,C,0.831
249,BB,A,Control,A,0.639
250,BB,A,Control,B,0.787
251,BB,A,Control,C,0.802
252,BB,A,Control,D,0.849
253,BB,A,Experimental,A,0.87
254,BB,A,Experimental,B,0.814
255,BB,A,Experimental,C,0.685
256,BB,A,Control,A,0.786
257,BB,A,Control,B,0.833
258,BB,A,Control,C,0.743
259,BB,A,Control,D,0.856
260,BB,A,Experimental,A,0.897
261,BB,A,Experimental,B,0.725
262,BB,A,Experimental,C,0.608
263,BB,A,Control,A,0.665
264,BB,A,Control,B,0.818
265,BB,A,Control,C,0.801
266,BB,A,Control,D,0.85
267,BB,A,Experimental,A,0.867
268,BB,A,Experimental,B,0.852
269,BB,A,Experimental,C,0.793
270,BB,A,Control,A,0.759
271,BB,A,Control,B,0.794
272,BB,A,Control,C,0.782
273,BB,A,Control,D,0.836
274,BB,A,Experimental,A,0.855
275,BB,A,Experimental,B,0.698
276,BB,A,Experimental,C,0.864
277,BB,A,Control,A,0.864
278,BB,A,Control,B,0.561
279,BB,A,Control,C,0.768
280,BB,A,Control,D,0.828
281,BB,A,Experimental,A,0.867
282,BB,A,Experimental,B,0.887
283,BB,A,Experimental,C,0.622
284,BB,A,Control,A,0.65
285,BB,A,Control,B,0.84
286,BB,A,Control,C,0.671
287,BB,A,Control,D,0.822
288,BB,A,Experimental,A,0.876
289,BB,A,Experimental,B,0.601
290,BB,A,Experimental,C,0.836
291,BB,A,Control,A,0.837
292,BB,A,Control,B,0.791
293,BB,A,Control,C,0.503
294,BB,A,Control,D,0.843
295,BB,A,Experimental,A,0.86
296,BB,A,Experimental,B,0.92
297,BB,A,Experimental,C,0.654
298,BB,A,Control,A,0.831
299,BB,A,Control,B,0.742
300,BB,A,Control,C,0.699
301,BB,A,Control,D,0.833
302,BB,A,Experimental,A,0.908
303,BB,A,Experimental,B,0.657
304,BB,A,Experimental,C,0.741
305,BB,A,Control,A,0.764
306,BB,A,Control,B,0.647
307,BB,A,Control,C,0.724
308,BB,A,Control,D,0.852
309,BB,A,Experimental,A,0.877
310,BB,A,Experimental,B,0.529
311,BB,A,Experimental,C,0.833
312,BB,A,Control,A,0.739
313,BB,A,Control,B,0.842
314,BB,A,Control,C,0.653
315,BB,A,Control,D,0.85
316,BB,A,Experimental,A,0.881
317,BB,A,Experimental,B,0.769
318,BB,A,Experimental,C,0.534
319,BB,A,Control,A,0.726
320,BB,A,Control,B,0.694
321,BB,A,Control,C,0.755
322,BB,A,Control,D,0.854
323,BB,A,Experimental,A,0.874
324,BB,A,Experimental,B,0.664
325,BB,A,Experimental,C,0.701
326,BB,A,Control,A,0.631
327,BB,A,Control,B,0.868
328,BB,A,Control,C,0.681
329,BB,A,Control,D,0.858
330,BB,A,Experimental,A,0.882
331,BB,A,Experimental,B,0.75
332,BB,A,Experimental,C,0.742
333,BB,A,Control,A,0.886
334,BB,A,Control,B,0.753
335,BB,A,Control,C,0.648
336,BB,A,Control,D,0.845
337,BB,A,Experimental,A,0.856
338,BB,A,Experimental,B,0.798
339,BB,A,Experimental,C,0.826
340,BB,A,Control,A,0.841
341,BB,A,Control,B,0.771
342,BB,A,Control,C,0.713
343,BB,A,Control,D,0.85
344,BB,A,Experimental,A,0.863
345,BB,A,Experimental,B,0.796
346,BB,A,Experimental,C,0.689
347,BB,A,Control,A,0.771
348,BB,A,Control,B,0.805
349,BB,A,Control,C,0.535
350,BB,A,Control,D,0.84
351,BB,A,Experimental,A,0.886
352,BB,A,Experimental,B,0.578
353,BB,A,Experimental,C,0.741
354,BB,A,Control,A,0.647
355,BB,A,Control,B,0.746
356,BB,A,Control,C,0.853
357,BB,A,Control,D,0.859
358,BB,A,Experimental,A,0.886
359,BB,A,Experimental,B,0.451
360,BB,A,Experimental,C,0.814
361,BB,A,Control,A,0.89
362,BB,A,Control,B,0.671
363,BB,A,Control,C,0.648
364,BB,A,Control,D,0.855
365,BB,A,Experimental,A,0.863
366,BB,A,Experimental,B,0.733
367,BB,A,Experimental,C,0.892
368,BB,A,Control,A,0.834
369,BB,A,Control,B,0.797
370,BB,A,Control,C,0.711
371,BB,A,Control,D,0.849
372,BB,A,Experimental,A,0.873
373,BB,A,Experimental,B,0.834
374,BB,A,Experimental,C,0.763
375,BB,A,Control,A,0.694
376,BB,A,Control,B,0.876
377,BB,A,Control,C,0.629
378,BB,A,Control,D,0.831
379,BB,A,Experimental,A,0.885
380,BB,A,Experimental,B,0.559
381,BB,A,Experimental,C,0.788
382,BB,A,Control,A,0.625
383,BB,A,Control,B,0.693
384,BB,A,Control,C,0.876
385,BB,A,Control,D,0.853
386,BB,A,Experimental,A,0.88
387,BB,A,Experimental,B,0.782
388,BB,A,Experimental,C,0.825
389,BB,A,Control,A,0.769
390,BB,A,Control,B,0.697
391,BB,A,Control,C,0.808
392,BB,A,Control,D,0.852
393,BB,A,Experimental,A,0.855
394,BB,A,Experimental,B,0.773
395,BB,A,Experimental,C,0.834
396,BB,A,Control,A,0.686
397,BB,A,Control,B,0.772
398,BB,A,Control,C,0.871
399,BB,A,Control,D,0.852
400,BB,A,Experimental,A,0.881
401,BB,A,Experimental,B,0.618
402,BB,A,Experimental,C,0.79
403,BB,A,Control,A,0.758
404,BB,A,Control,B,0.802
405,BB,A,Control,C,0.625
406,BB,A,Control,D,0.851
407,BB,A,Experimental,A,0.86
408,BB,A,Experimental,B,0.772
409,BB,A,Experimental,C,0.667
410,BB,A,Control,A,0.819
411,BB,A,Control,B,0.799
412,BB,A,Control,C,0.533
413,BB,A,Control,D,0.846
414,BB,A,Experimental,A,0.876
415,BB,A,Experimental,B,0.751
416,BB,A,Experimental,C,0.799
417,BB,A,Control,A,0.713
418,BB,A,Control,B,0.811
419,BB,A,Control,C,0.837
420,BB,A,Control,D,0.846
421,BB,A,Experimental,A,0.899
422,BB,A,Experimental,B,0.746
423,BB,A,Experimental,C,0.756
424,BB,A,Control,A,0.838
425,BB,A,Control,B,0.686
426,BB,A,Control,C,0.65
427,BB,A,Control,D,0.848
428,BB,A,Experimental,A,0.86
429,BB,A,Experimental,B,0.653
430,BB,A,Experimental,C,0.772
431,BB,A,Control,A,0.817
432,BB,A,Control,B,0.827
433,BB,A,Control,C,0.73
434,BB,A,Control,D,0.851
435,BB,A,Experimental,A,0.869
436,BB,A,Experimental,B,0.606
437,BB,A,Experimental,C,0.844
438,BB,A,Control,A,0.728
439,BB,A,Control,B,0.668
440,BB,A,Control,C,0.898
441,BB,A,Control,D,0.855
442,BB,A,Experimental,A,0.868
443,BB,A,Experimental,B,0.744
444,BB,A,Experimental,C,0.807
445,BB,A,Control,A,0.721
446,BB,A,Control,B,0.689
447,BB,A,Control,C,0.749
448,BB,A,Control,D,0.826
449,BB,B,Control,A,0.691
450,BB,B,Control,B,0.643
451,BB,B,Control,C,0.916
452,BB,B,Control,D,0.848
453,BB,B,Control,A,0.877
454,BB,B,Control,B,0.624
455,BB,B,Control,C,0.724
456,BB,B,Control,D,0.827
457,BB,B,Experimental,A,0.886
458,BB,B,Experimental,B,0.758
459,BB,B,Experimental,C,0.546
460,BB,B,Experimental,A,0.864
461,BB,B,Experimental,B,0.808
462,BB,B,Experimental,C,0.656
463,BB,B,Control,A,0.579
464,BB,B,Control,B,0.793
465,BB,B,Control,C,0.859
466,BB,B,Control,D,0.847
467,BB,B,Control,A,0.729
468,BB,B,Control,B,0.777
469,BB,B,Control,C,0.665
470,BB,B,Control,D,0.851
471,BB,B,Experimental,A,0.858
472,BB,B,Experimental,B,0.821
473,BB,B,Experimental,C,0.646
474,BB,B,Experimental,A,0.902
475,BB,B,Experimental,B,0.699
476,BB,B,Experimental,C,0.683
477,BB,B,Control,A,0.833
478,BB,B,Control,B,0.82
479,BB,B,Control,C,0.448
480,BB,B,Control,D,0.843
481,BB,B,Control,A,0.728
482,BB,B,Control,B,0.777
483,BB,B,Control,C,0.806
484,BB,B,Control,D,0.837
485,BB,B,Experimental,A,0.893
486,BB,B,Experimental,B,0.683
487,BB,B,Experimental,C,0.744
488,BB,B,Experimental,A,0.854
489,BB,B,Experimental,B,0.766
490,BB,B,Experimental,C,0.823
491,BB,B,Control,A,0.734
492,BB,B,Control,B,0.805
493,BB,B,Control,C,0.833
494,BB,B,Control,D,0.849
495,BB,B,Control,A,0.707
496,BB,B,Control,B,0.883
497,BB,B,Control,C,0.747
498,BB,B,Control,D,0.856
499,BB,B,Experimental,A,0.875
500,BB,B,Experimental,B,0.73
501,BB,B,Experimental,C,0.815
502,BB,B,Experimental,A,0.854
503,BB,B,Experimental,B,0.801
504,BB,B,Experimental,C,0.733
505,BB,B,Control,A,0.692
506,BB,B,Control,B,0.646
507,BB,B,Control,C,0.905
508,BB,B,Control,D,0.855
509,BB,B,Control,A,0.766
510,BB,B,Control,B,0.789
511,BB,B,Control,C,0.575
512,BB,B,Control,D,0.828
513,BB,B,Experimental,A,0.86
514,BB,B,Experimental,B,0.837
515,BB,B,Experimental,C,0.812
516,BB,B,Experimental,A,0.859
517,BB,B,Experimental,B,0.83
518,BB,B,Experimental,C,0.744
519,BB,B,Control,A,0.592
520,BB,B,Control,B,0.782
521,BB,B,Control,C,0.838
522,BB,B,Control,D,0.859
523,BB,B,Control,A,0.649
524,BB,B,Control,B,0.733
525,BB,B,Control,C,0.778
526,BB,B,Control,D,0.83
527,BB,B,Experimental,A,0.867
528,BB,B,Experimental,B,0.782
529,BB,B,Experimental,C,0.684
530,BB,B,Experimental,A,0.868
531,BB,B,Experimental,B,0.8
532,BB,B,Experimental,C,0.764
533,BB,B,Control,A,0.811
534,BB,B,Control,B,0.818
535,BB,B,Control,C,0.724
536,BB,B,Control,D,0.845
537,BB,B,Control,A,0.758
538,BB,B,Control,B,0.752
539,BB,B,Control,C,0.621
540,BB,B,Control,D,0.838
541,BB,B,Experimental,A,0.874
542,BB,B,Experimental,B,0.56
543,BB,B,Experimental,C,0.771
544,BB,B,Experimental,A,0.87
545,BB,B,Experimental,B,0.77
546,BB,B,Experimental,C,0.742
547,BB,B,Control,A,0.776
548,BB,B,Control,B,0.799
549,BB,B,Control,C,0.813
550,BB,B,Control,D,0.852
551,BB,B,Control,A,0.822
552,BB,B,Control,B,0.572
553,BB,B,Control,C,0.736
554,BB,B,Control,D,0.841
555,BB,B,Experimental,A,0.86
556,BB,B,Experimental,B,0.689
557,BB,B,Experimental,C,0.84
558,BB,B,Experimental,A,0.862
559,BB,B,Experimental,B,0.75
560,BB,B,Experimental,C,0.739
561,BB,B,Control,A,0.592
562,BB,B,Control,B,0.848
563,BB,B,Control,C,0.776
564,BB,B,Control,D,0.845
565,BB,B,Control,A,0.598
566,BB,B,Control,B,0.828
567,BB,B,Control,C,0.757
568,BB,B,Control,D,0.839
569,BB,B,Experimental,A,0.859
570,BB,B,Experimental,B,0.895
571,BB,B,Experimental,C,0.645
572,BB,B,Experimental,A,0.86
573,BB,B,Experimental,B,0.804
574,BB,B,Experimental,C,0.643
575,BB,B,Control,A,0.727
576,BB,B,Control,B,0.649
577,BB,B,Control,C,0.862
578,BB,B,Control,D,0.85
579,BB,B,Control,A,0.678
580,BB,B,Control,B,0.833
581,BB,B,Control,C,0.812
582,BB,B,Control,D,0.86
583,BB,B,Experimental,A,0.917
584,BB,B,Experimental,B,0.659
585,BB,B,Experimental,C,0.711
586,BB,B,Experimental,A,0.859
587,BB,B,Experimental,B,0.869
588,BB,B,Experimental,C,0.76
589,BB,B,Control,A,0.596
590,BB,B,Control,B,0.78
591,BB,B,Control,C,0.781
592,BB,B,Control,D,0.848
593,BB,B,Control,A,0.762
594,BB,B,Control,B,0.809
595,BB,B,Control,C,0.799
596,BB,B,Control,D,0.845
597,BB,B,Experimental,A,0.877
598,BB,B,Experimental,B,0.603
599,BB,B,Experimental,C,0.76
600,BB,B,Experimental,A,0.879
601,BB,B,Experimental,B,0.793
602,BB,B,Experimental,C,0.797
603,BB,B,Control,A,0.553
604,BB,B,Control,B,0.769
605,BB,B,Control,C,0.812
606,BB,B,Control,D,0.852
607,BB,B,Control,A,0.874
608,BB,B,Control,B,0.709
609,BB,B,Control,C,0.696
610,BB,B,Control,D,0.849
611,BB,B,Experimental,A,0.856
612,BB,B,Experimental,B,0.811
613,BB,B,Experimental,C,0.841
614,BB,B,Experimental,A,0.865
615,BB,B,Experimental,B,0.726
616,BB,B,Experimental,C,0.832
617,BB,B,Control,A,0.764
618,BB,B,Control,B,0.766
619,BB,B,Control,C,0.822
620,BB,B,Control,D,0.853
621,BB,B,Control,A,0.567
622,BB,B,Control,B,0.778
623,BB,B,Control,C,0.774
624,BB,B,Control,D,0.839
625,BB,B,Experimental,A,0.858
626,BB,B,Experimental,B,0.668
627,BB,B,Experimental,C,0.906
628,BB,B,Experimental,A,0.86
629,BB,B,Experimental,B,0.627
630,BB,B,Experimental,C,0.803
631,BB,B,Control,A,0.724
632,BB,B,Control,B,0.654
633,BB,B,Control,C,0.887
634,BB,B,Control,D,0.858
635,BB,B,Control,A,0.782
636,BB,B,Control,B,0.814
637,BB,B,Control,C,0.569
638,BB,B,Control,D,0.826
639,BB,B,Experimental,A,0.868
640,BB,B,Experimental,B,0.747
641,BB,B,Experimental,C,0.865
642,BB,B,Experimental,A,0.855
643,BB,B,Experimental,B,0.76
644,BB,B,Experimental,C,0.746
645,BB,B,Control,A,0.817
646,BB,B,Control,B,0.763
647,BB,B,Control,C,0.578
648,BB,B,Control,D,0.847
649,BB,B,Control,A,0.8
650,BB,B,Control,B,0.845
651,BB,B,Control,C,0.518
652,BB,B,Control,D,0.847
653,BB,B,Experimental,A,0.892
654,BB,B,Experimental,B,0.688
655,BB,B,Experimental,C,0.807
656,BB,B,Experimental,A,0.853
657,BB,B,Experimental,B,0.78
658,BB,B,Experimental,C,0.848
659,BB,B,Control,A,0.736
660,BB,B,Control,B,0.766
661,BB,B,Control,C,0.71
662,BB,B,Control,D,0.846
663,BB,B,Control,A,0.824
664,BB,B,Control,B,0.828
665,BB,B,Control,C,0.681
666,BB,B,Control,D,0.849
667,BB,B,Experimental,A,0.874
668,BB,B,Experimental,B,0.545
669,BB,B,Experimental,C,0.793
670,BB,B,Experimental,A,0.855
671,BB,B,Experimental,B,0.796
672,BB,B,Experimental,C,0.769
673,BB,B,Control,A,0.782
674,BB,B,Control,B,0.8
675,BB,B,Control,C,0.526
676,BB,B,Control,D,0.851
677,BB,B,Control,A,0.66
678,BB,B,Control,B,0.724
679,BB,B,Control,C,0.896
680,BB,B,Control,D,0.847
681,BB,B,Experimental,A,0.861
682,BB,B,Experimental,B,0.863
683,BB,B,Experimental,C,0.733
684,BB,B,Experimental,A,0.859
685,BB,B,Experimental,B,0.804
686,BB,B,Experimental,C,0.684
687,BB,B,Control,A,0.685
688,BB,B,Control,B,0.665
689,BB,B,Control,C,0.84
690,BB,B,Control,D,0.847
691,BB,B,Control,A,0.765
692,BB,B,Control,B,0.783
693,BB,B,Control,C,0.576
694,BB,B,Control,D,0.843
695,BB,B,Experimental,A,0.914
696,BB,B,Experimental,B,0.703
697,BB,B,Experimental,C,0.646
698,BB,B,Experimental,A,0.861
699,BB,B,Experimental,B,0.642
700,BB,B,Experimental,C,0.907
701,BB,B,Control,A,0.819
702,BB,B,Control,B,0.717
703,BB,B,Control,C,0.79
704,BB,B,Control,D,0.846
705,BB,B,Control,A,0.784
706,BB,B,Control,B,0.54
707,BB,B,Control,C,0.787
708,BB,B,Control,D,0.848
709,BB,B,Experimental,A,0.854
710,BB,B,Experimental,B,0.741
711,BB,B,Experimental,C,0.815
712,BB,B,Experimental,A,0.898
713,BB,B,Experimental,B,0.761
714,BB,B,Experimental,C,0.755
715,BB,B,Control,A,0.77
716,BB,B,Control,B,0.693
717,BB,B,Control,C,0.674
718,BB,B,Control,D,0.852
719,BB,B,Control,A,0.504
720,BB,B,Control,B,0.808
721,BB,B,Control,C,0.857
722,BB,B,Control,D,0.855
723,BB,B,Experimental,A,0.881
724,BB,B,Experimental,B,0.82
725,BB,B,Experimental,C,0.643
726,BB,B,Experimental,A,0.852
727,BB,B,Experimental,B,0.77
728,BB,B,Experimental,C,0.869
729,BB,B,Control,A,0.819
730,BB,B,Control,B,0.727
731,BB,B,Control,C,0.796
732,BB,B,Control,D,0.851
733,BB,B,Control,A,0.748
734,BB,B,Control,B,0.606
735,BB,B,Control,C,0.773
736,BB,B,Control,D,0.833
737,BB,B,Experimental,A,0.872
738,BB,B,Experimental,B,0.68
739,BB,B,Experimental,C,0.866
740,BB,B,Experimental,A,0.863
741,BB,B,Experimental,B,0.702
742,BB,B,Experimental,C,0.778
743,BB,B,Control,A,0.658
744,BB,B,Control,B,0.882
745,BB,B,Control,C,0.693
746,BB,B,Control,D,0.851
747,BB,B,Control,A,0.69
748,BB,B,Control,B,0.874
749,BB,B,Control,C,0.722
750,BB,B,Control,D,0.841
751,BB,B,Experimental,A,0.86
752,BB,B,Experimental,B,0.683
753,BB,B,Experimental,C,0.853
754,BB,B,Experimental,A,0.912
755,BB,B,Experimental,B,0.728
756,BB,B,Experimental,C,0.71
757,BB,B,Control,A,0.765
758,BB,B,Control,B,0.706
759,BB,B,Control,C,0.725
760,BB,B,Control,D,0.854
761,BB,B,Control,A,0.803
762,BB,B,Control,B,0.817
763,BB,B,Control,C,0.521
764,BB,B,Control,D,0.85
765,BB,B,Experimental,A,0.864
766,BB,B,Experimental,B,0.771
767,BB,B,Experimental,C,0.62
768,BB,B,Experimental,A,0.862
769,BB,B,Experimental,B,0.768
770,BB,B,Experimental,C,0.644
771,BB,B,Control,A,0.773
772,BB,B,Control,B,0.813
773,BB,B,Control,C,0.8
774,BB,B,Control,D,0.846
775,BB,B,Control,A,0.861
776,BB,B,Control,B,0.788
777,BB,B,Control,C,0.533
778,BB,B,Control,D,0.835
779,BB,B,Experimental,A,0.88
780,BB,B,Experimental,B,0.599
781,BB,B,Experimental,C,0.724
782,BB,B,Experimental,A,0.856
783,BB,B,Experimental,B,0.774
784,BB,B,Experimental,C,0.867
785,BB,B,Control,A,0.654
786,BB,B,Control,B,0.875
787,BB,B,Control,C,0.706
788,BB,B,Control,D,0.85
789,BB,B,Control,A,0.743
790,BB,B,Control,B,0.746
791,BB,B,Control,C,0.848
792,BB,B,Control,D,0.834
793,BB,B,Experimental,A,0.861
794,BB,B,Experimental,B,0.722
795,BB,B,Experimental,C,0.878
796,BB,B,Experimental,A,0.856
797,BB,B,Experimental,B,0.733
798,BB,B,Experimental,C,0.8
799,BB,B,Control,A,0.83
800,BB,B,Control,B,0.609
801,BB,B,Control,C,0.727
802,BB,B,Control,D,0.832
803,BB,B,Control,A,0.759
804,BB,B,Control,B,0.676
805,BB,B,Control,C,0.705
806,BB,B,Control,D,0.841
807,BB,B,Experimental,A,0.855
808,BB,B,Experimental,B,0.79
809,BB,B,Experimental,C,0.762
810,BB,B,Experimental,A,0.858
811,BB,B,Experimental,B,0.918
812,BB,B,Experimental,C,0.649
813,BB,B,Control,A,0.697
814,BB,B,Control,B,0.795
815,BB,B,Control,C,0.651
816,BB,B,Control,D,0.843
817,BB,B,Control,A,0.619
818,BB,B,Control,B,0.839
819,BB,B,Control,C,0.702
820,BB,B,Control,D,0.853
821,BB,B,Experimental,A,0.864
822,BB,B,Experimental,B,0.736
823,BB,B,Experimental,C,0.658
824,BB,B,Experimental,A,0.858
825,BB,B,Experimental,B,0.838
826,BB,B,Experimental,C,0.643
827,BB,B,Control,A,0.837
828,BB,B,Control,B,0.477
829,BB,B,Control,C,0.808
