ID,condition,trial,phase,object,choice
92,BB,main,Phase 1,B,0.86
93,BB,main,Phase 1,C,0.86
94,BB,main,Phase 2,A,0.906
95,BB,main,Phase 2,B,0.86
96,BB,main,Phase 2,C,0.86
97,BB,control,Phase 1,A,0.86
98,BB,control,Phase 1,B,0.86
99,BB,control,Phase 1,C,0.86
100,BB,control,Phase 1,D,0.86
101,BB,control,Phase 2,A,0.86
102,BB,control,Phase 2,B,0.86
103,BB,control,Phase 2,C,0.86
104,BB,control,Phase 2,D,0.86
105,BB,control,Phase 1,A,0.86
106,BB,control,Phase 1,B,0.86
107,BB,control,Phase 1,C,0.86
108,BB,control,Phase 1,D,0.86
109,BB,control,Phase 2,A,0.86
110,BB,control,Phase 2,B,0.86
111,BB,control,Phase 2,C,0.86
112,BB,control,Phase 2,D,0.86
113,BB,control,Phase 1,A,0.86
114,BB,control,Phase 1,B,0.86
115,BB,control,Phase 1,C,0.86
116,BB,control,Phase 1,D,0.86
117,BB,control,Phase 2,A,0.86
118,BB,control,Phase 2,B,0.86
119,BB,control,Phase 2,C,0.86
120,BB,control,Phase 2,D,0.86
121,BB,control,Phase 1,A,0.86
122,BB,control,Phase 1,B,0.86
123,BB,control,Phase 1,C,0.86
124,BB,control,Phase 1,D,0.86
125,BB,control,Phase 2,A,0.86
126,BB,control,Phase 2,B,0.86
127,BB,control,Phase 2,C,0.86
128,BB,control,Phase 2,D,0.86
129,BB,control,Phase 1,A,0.86
130,BB,control,Phase 1,B,0.86
131,BB,control,Phase 1,C,0.86
132,BB,control,Phase 1,D,0.86
133,BB,control,Phase 2,A,0.86
134,BB,control,Phase 2,B,0.86
135,BB,control,Phase 2,C,0.86
136,BB,control,Phase 2,D,0.86
137,BB,control,Phase 1,A,0.86
138,BB,control,Phase 1,B,0.86
139,BB,control,Phase 1,C,0.86
140,BB,control,Phase 1,D,0.86
141,BB,control,Phase 2,A,0.86
142,BB,control,Phase 2,B,0.86
143,BB,control,Phase 2,C,0.86
144,BB,control,Phase 2,D,0.86
145,BB,control,Phase 1,A,0.86
146,BB,control,Phase 1,B,0.86
147,BB,control,Phase 1,C,0.86
148,BB,control,Phase 1,D,0.86
149,BB,control,Phase 2,A,0.86
150,BB,control,Phase 2,B,0.86
151,BB,control,Phase 2,C,0.86
152,BB,control,Phase 2,D,0.86
153,BB,control,Phase 1,A,0.86
154,BB,control,Phase 1,B,0.86
155,BB,control,Phase 1,C,0.86
156,BB,control,Phase 1,D,0.86
157,BB,control,Phase 2,A,0.86
158,BB,control,Phase 2,B,0.86
159,BB,control,Phase 2,C,0.86
160,BB,control,Phase 2,D,0.86
161,BB,control,Phase 1,A,0.86
162,BB,control,Phase 1,B,0.86
163,BB,control,Phase 1,C,0.86
164,BB,control,Phase 1,D,0.86
165,BB,control,Phase 2,A,0.86
166,BB,control,Phase 2,B,0.86
167,BB,control,Phase 2,C,0.86
168,BB,control,Phase 2,D,0.86
169,BB,control,Phase 1,A,0.86
170,BB,control,Phase 1,B,0.86
171,BB,control,Phase 1,C,0.86
172,BB,control,Phase 1,D,0.86
173,BB,control,Phase 2,A,0.86
174,BB,control,Phase 2,B,0.86
175,BB,control,Phase 2,C,0.86
176,BB,control,Phase 2,D,0.86
177,BB,control,Phase 1,A,0.86
178,BB,control,Phase 1,B,0.86
179,BB,control,Phase 1,C,0.86
180,BB,control,Phase 1,D,0.86
181,BB,control,Phase 2,A,0.86
182,BB,control,Phase 2,B,0.86
183,BB,control,Phase 2,C,0.86
184,BB,control,Phase 2,D,0.86
185,BB,control,Phase 1,A,0.86
186,BB,control,Phase 1,B,0.86
187,BB,control,Phase 1,C,0.86
188,BB,control,Phase 1,D,0.86
189,BB,control,Phase 2,A,0.86
190,BB,control,Phase 2,B,0.86
191,BB,control,Phase 2,C,0.86
192,BB,control,Phase 2,D,0.86
193,BB,control,Phase 1,A,0.86
194,BB,control,Phase 1,B,0.86
195,BB,control,Phase 1,C,0.86
196,BB,control,Phase 1,D,0.86
197,BB,control,Phase 2,A,0.86
198,BB,control,Phase 2,B,0.86
199,BB,control,Phase 2,C,0.86
200,BB,control,Phase 2,D,0.86
201,BB,control,Phase 1,A,0.86
202,BB,control,Phase 1,B,0.86
203,BB,control,Phase 1,C,0.86
204,BB,control,Phase 1,D,0.86
205,BB,control,Phase 2,A,0.86
206,BB,control,Phase 2,B,0.86
207,BB,control,Phase 2,C,0.86
208,BB,control,Phase 2,D,0.86
209,BB,control,Phase 1,A,0.86
210,BB,control,Phase 1,B,0.86
211,BB,control,Phase 1,C,0.86
212,BB,control,Phase 1,D,0.86
213,BB,control,Phase 2,A,0.86
214,BB,control,Phase 2,B,0.86
215,BB,control,Phase 2,C,0.86
216,BB,control,Phase 2,D,0.86
217,BB,control,Phase 1,A,0.86
218,BB,control,Phase 1,B,0.86
219,BB,control,Phase 1,C,0.86
220,BB,control,Phase 1,D,0.86
221,BB,control,Phase 2,A,0.86
222,BB,control,Phase 2,B,0.86
223,BB,control,Phase 2,C,0.86
224,BB,control,Phase 2,D,0.86
225,ISO,main,Phase 1,A,0.178
226,ISO,main,Phase 1,B,0.86
227,ISO,main,Phase 1,C,0.86
228,ISO,main,Phase 2,A,0.285
229,ISO,main,Phase 2,B,0.793
230,ISO,main,Phase 2,C,0.793
231,ISO,main,Phase 1,A,0.178
232,ISO,main,Phase 1,B,0.86
233,ISO,main,Phase 1,C,0.86
234,ISO,main,Phase 2,A,0.285
235,ISO,main,Phase 2,B,0.793
236,ISO,main,Phase 2,C,0.793
237,ISO,main,Phase 1,A,0.178
238,ISO,main,Phase 1,B,0.86
239,ISO,main,Phase 1,C,0.86
240,ISO,main,Phase 2,A,0.285
241,ISO,main,Phase 2,B,0.793
242,ISO,main,Phase 2,C,0.793
243,ISO,main,Phase 1,A,0.178
244,ISO,main,Phase 1,B,0.86
245,ISO,main,Phase 1,C,0.86
246,ISO,main,Phase 2,A,0.285
247,ISO,main,Phase 2,B,0.793
248,ISO,main,Phase 2,C,0.793
249,ISO,main,Phase 1,A,0.178
250,ISO,main,Phase 1,B,0.86
251,ISO,main,Phase 1,C,0.86
252,ISO,main,Phase 2,A,0.285
253,ISO,main,Phase 2,B,0.793
254,ISO,main,Phase 2,C,0.793
255,ISO,main,Phase 1,A,0.178
256,ISO,main,Phase 1,B,0.86
257,ISO,main,Phase 1,C,0.86
258,ISO,main,Phase 2,A,0.285
259,ISO,main,Phase 2,B,0.793
260,ISO,main,Phase 2,C,0.793
261,ISO,main,Phase 1,A,0.178
262,ISO,main,Phase 1,B,0.86
263,ISO,main,Phase 1,C,0.86
264,ISO,main,Phase 2,A,0.285
265,ISO,main,Phase 2,B,0.793
266,ISO,main,Phase 2,C,0.793
267,ISO,main,Phase 1,A,0.178
268,ISO,main,Phase 1,B,0.86
269,ISO,main,Phase 1,C,0.86
270,ISO,main,Phase 2,A,0.285
271,ISO,main,Phase 2,B,0.793
272,ISO,main,Phase 2,C,0.793
273,ISO,main,Phase 1,A,0.178
274,ISO,main,Phase 1,B,0.86
275,ISO,main,Phase 1,C,0.86
276,ISO,main,Phase 2,A,0.285
277,ISO,main,Phase 2,B,0.793
278,ISO,main,Phase 2,C,0.793
279,ISO,main,Phase 1,A,0.178
280,ISO,main,Phase 1,B,0.86
281,ISO,main,Phase 1,C,0.86
282,ISO,main,Phase 2,A,0.285
283,ISO,main,Phase 2,B,0.793
284,ISO,main,Phase 2,C,0.793
285,ISO,main,Phase 1,A,0.178
286,ISO,main,Phase 1,B,0.86
287,ISO,main,Phase 1,C,0.86
288,ISO,main,Phase 2,A,0.285
289,ISO,main,Phase 2,B,0.793
290,ISO,main,Phase 2,C,0.793
291,ISO,main,Phase 1,A,0.178
292,ISO,main,Phase 1,B,0.86
293,ISO,main,Phase 1,C,0.86
294,ISO,main,Phase 2,A,0.285
295,ISO,main,Phase 2,B,0.793
296,ISO,main,Phase 2,C,0.793
297,ISO,main,Phase 1,A,0.178
298,ISO,main,Phase 1,B,0.86
299,ISO,main,Phase 1,C,0.86
300,ISO,main,Phase 2,A,0.285
301,ISO,main,Phase 2,B,0.793
302,ISO,main,Phase 2,C,0.793
303,ISO,main,Phase 1,A,0.178
304,ISO,main,Phase 1,B,0.86
305,ISO,main,Phase 1,C,0.86
306,ISO,main,Phase 2,A,0.285
307,ISO,main,Phase 2,B,0.793
308,ISO,main,Phase 2,C,0.793
309,ISO,main,Phase 1,A,0.178
310,ISO,main,Phase 1,B,0.86
311,ISO,main,Phase 1,C,0.86
312,ISO,main,Phase 2,A,0.285
313,ISO,main,Phase 2,B,0.793
314,ISO,main,Phase 2,C,0.793
315,ISO,main,Phase 1,A,0.178
316,ISO,main,Phase 1,B,0.86
317,ISO,main,Phase 1,C,0.86
318,ISO,main,Phase 2,A,0.285
319,ISO,main,Phase 2,B,0.793
320,ISO,main,Phase 2,C,0.793
321,ISO,control,Phase 1,A,0.86
322,ISO,control,Phase 1,B,0.86
323,ISO,control,Phase 1,C,0.86
324,ISO,control,Phase 1,D,0.14
325,ISO,control,Phase 2,A,0.86
326,ISO,control,Phase 2,B,0.86
327,ISO,control,Phase 2,C,0.86
328,ISO,control,Phase 2,D,0.14
329,ISO,control,Phase 1,A,0.86
330,ISO,control,Phase 1,B,0.86
331,ISO,control,Phase 1,C,0.86
332,ISO,control,Phase 1,D,0.14
333,ISO,control,Phase 2,A,0.86
334,ISO,control,Phase 2,B,0.86
335,ISO,control,Phase 2,C,0.86
336,ISO,control,Phase 2,D,0.14
337,ISO,control,Phase 1,A,0.86
338,ISO,control,Phase 1,B,0.86
339,ISO,control,Phase 1,C,0.86
340,ISO,control,Phase 1,D,0.14
341,ISO,control,Phase 2,A,0.86
342,ISO,control,Phase 2,B,0.86
343,ISO,control,Phase 2,C,0.86
344,ISO,control,Phase 2,D,0.14
345,ISO,control,Phase 1,A,0.86
346,ISO,control,Phase 1,B,0.86
347,ISO,control,Phase 1,C,0.86
348,ISO,control,Phase 1,D,0.14
349,ISO,control,Phase 2,A,0.86
350,ISO,control,Phase 2,B,0.86
351,ISO,control,Phase 2,C,0.86
352,ISO,control,Phase 2,D,0.14
353,ISO,control,Phase 1,A,0.86
354,ISO,control,Phase 1,B,0.86
355,ISO,control,Phase 1,C,0.86
356,ISO,control,Phase 1,D,0.14
357,ISO,control,Phase 2,A,0.86
358,ISO,control,Phase 2,B,0.86
359,ISO,control,Phase 2,C,0.86
360,ISO,control,Phase 2,D,0.14
361,ISO,control,Phase 1,A,0.86
362,ISO,control,Phase 1,B,0.86
363,ISO,control,Phase 1,C,0.86
364,ISO,control,Phase 1,D,0.14
365,ISO,control,Phase 2,A,0.86
366,ISO,control,Phase 2,B,0.86
367,ISO,control,Phase 2,C,0.86
368,ISO,control,Phase 2,D,0.14
369,ISO,control,Phase 1,A,0.86
370,ISO,control,Phase 1,B,0.86
371,ISO,control,Phase 1,C,0.86
372,ISO,control,Phase 1,D,0.14
373,ISO,control,Phase 2,A,0.86
374,ISO,control,Phase 2,B,0.86
375,ISO,control,Phase 2,C,0.86
376,ISO,control,Phase 2,D,0.14
377,ISO,control,Phase 1,A,0.86
378,ISO,control,Phase 1,B,0.86
379,ISO,control,Phase 1,C,0.86
380,ISO,control,Phase 1,D,0.14
381,ISO,control,Phase 2,A,0.86
382,ISO,control,Phase 2,B,0.86
383,ISO,control,Phase 2,C,0.86
384,ISO,control,Phase 2,D,0.14
385,ISO,control,Phase 1,A,0.86
386,ISO,control,Phase 1,B,0.86
387,ISO,control,Phase 1,C,0.86
388,ISO,control,Phase 1,D,0.14
389,ISO,control,Phase 2,A,0.86
390,ISO,control,Phase 2,B,0.86
391,ISO,control,Phase 2,C,0.86
392,ISO,control,Phase 2,D,0.14
393,ISO,control,Phase 1,A,0.86
394,ISO,control,Phase 1,B,0.86
395,ISO,control,Phase 1,C,0.86
396,ISO,control,Phase 1,D,0.14
397,ISO,control,Phase 2,A,0.86
398,ISO,control,Phase 2,B,0.86
399,ISO,control,Phase 2,C,0.86
400,ISO,control,Phase 2,D,0.14
401,ISO,control,Phase 1,A,0.86
402,ISO,control,Phase 1,B,0.86
403,ISO,control,Phase 1,C,0.86
404,ISO,control,Phase 1,D,0.14
405,ISO,control,Phase 2,A,0.86
406,ISO,control,Phase 2,B,0.86
407,ISO,control,Phase 2,C,0.86
408,ISO,control,Phase 2,D,0.14
409,ISO,control,Phase 1,A,0.86
410,ISO,control,Phase 1,B,0.86
411,ISO,control,Phase 1,C,0.86
412,ISO,control,Phase 1,D,0.14
413,ISO,control,Phase 2,A,0.86
414,ISO,control,Phase 2,B,0.86
415,ISO,control,Phase 2,C,0.86
416,ISO,control,Phase 2,D,0.14
417,ISO,control,Phase 1,A,0.86
418,ISO,control,Phase 1,B,0.86
419,ISO,control,Phase 1,C,0.86
420,ISO,control,Phase 1,D,0.14
421,ISO,control,Phase 2,A,0.86
422,ISO,control,Phase 2,B,0.86
423,ISO,control,Phase 2,C,0.86
424,ISO,control,Phase 2,D,0.14
425,ISO,control,Phase 1,A,0.86
426,ISO,control,Phase 1,B,0.86
427,ISO,control,Phase 1,C,0.86
428,ISO,control,Phase 1,D,0.14
429,ISO,control,Phase 2,A,0.86
430,ISO,control,Phase 2,B,0.86
431,ISO,control,Phase 2,C,0.86
432,ISO,control,Phase 2,D,0.14
433,ISO,control,Phase 1,A,0.86
434,ISO,control,Phase 1,B,0.86
435,ISO,control,Phase 1,C,0.86
436,ISO,control,Phase 1,D,0.14
437,ISO,control,Phase 2,A,0.86
438,ISO,control,Phase 2,B,0.86
439,ISO,control,Phase 2,C,0.86
440,ISO,control,Phase 2,D,0.14
441,ISO,control,Phase 1,A,0.86
442,ISO,control,Phase 1,B,0.86
443,ISO,control,Phase 1,C,0.86
444,ISO,control,Phase 1,D,0.14
445,ISO,control,Phase 2,A,0.86
446,ISO,control,Phase 2,B,0.86
447,ISO,control,Phase 2,C,0.86
448,ISO,control,Phase 2,D,0.14
