ID,condition,subcondition,trialType,objects,ratings
2651,ISO,B,Control,A,0.753
2652,ISO,B,Control,B,0.753
2653,ISO,B,Control,C,0.753
2654,ISO,B,Control,D,0.152
2655,ISO,B,Experimental,A,0.187
2656,ISO,B,Experimental,B,0.753
2657,ISO,B,Experimental,C,0.753
2658,ISO,B,Experimental,A,0.187
2659,ISO,B,Experimental,B,0.753
2660,ISO,B,Experimental,C,0.753
2661,ISO,B,Control,A,0.753
2662,ISO,B,Control,B,0.753
2663,ISO,B,Control,C,0.753
2664,ISO,B,Control,D,0.152
2665,ISO,B,Control,A,0.753
2666,ISO,B,Control,B,0.753
2667,ISO,B,Control,C,0.753
2668,ISO,B,Control,D,0.152
2669,ISO,B,Experimental,A,0.187
2670,ISO,B,Experimental,B,0.753
2671,ISO,B,Experimental,C,0.753
2672,ISO,B,Experimental,A,0.187
2673,ISO,B,Experimental,B,0.753
2674,ISO,B,Experimental,C,0.753
2675,ISO,B,Control,A,0.753
2676,ISO,B,Control,B,0.753
2677,ISO,B,Control,C,0.753
2678,ISO,B,Control,D,0.152
2679,ISO,B,Control,A,0.753
2680,ISO,B,Control,B,0.753
2681,ISO,B,Control,C,0.753
2682,ISO,B,Control,D,0.152
2683,ISO,B,Experimental,A,0.187
2684,ISO,B,Experimental,B,0.753
2685,ISO,B,Experimental,C,0.753
2686,ISO,B,Experimental,A,0.187
2687,ISO,B,Experimental,B,0.753
2688,ISO,B,Experimental,C,0.753
2689,ISO,C,Experimental,A,0.187
2690,ISO,C,Experimental,B,0.753
2691,ISO,C,Experimental,C,0.753
2692,ISO,C,Experimental,A,0.187
2693,ISO,C,Experimental,B,0.753
2694,ISO,C,Experimental,C,0.753
2695,ISO,C,Control,A,0.753
2696,ISO,C,Control,B,0.753
2697,ISO,C,Control,C,0.753
2698,ISO,C,Control,D,0.152
2699,ISO,C,Control,A,0.753
2700,ISO,C,Control,B,0.753
2701,ISO,C,Control,C,0.753
2702,ISO,C,Control,D,0.152
2703,ISO,C,Experimental,A,0.187
2704,ISO,C,Experimental,B,0.753
2705,ISO,C,Experimental,C,0.753
2706,ISO,C,Experimental,A,0.187
2707,ISO,C,Experimental,B,0.753
2708,ISO,C,Experimental,C,0.753
2709,ISO,C,Control,A,0.753
2710,ISO,C,Control,B,0.753
2711,ISO,C,Control,C,0.753
2712,ISO,C,Control,D,0.152
2713,ISO,C,Control,A,0.753
2714,ISO,C,Control,B,0.753
2715,ISO,C,Control,C,0.753
2716,ISO,C,Control,D,0.152
2717,ISO,C,Experimental,A,0.187
2718,ISO,C,Experimental,B,0.753
2719,ISO,C,Experimental,C,0.753
2720,ISO,C,Experimental,A,0.187
2721,ISO,C,Experimental,B,0.753
2722,ISO,C,Experimental,C,0.753
2723,ISO,C,Control,A,0.753
2724,ISO,C,Control,B,0.753
2725,ISO,C,Control,C,0.753
2726,ISO,C,Control,D,0.152
2727,ISO,C,Control,A,0.753
2728,ISO,C,Control,B,0.753
2729,ISO,C,Control,C,0.753
2730,ISO,C,Control,D,0.152
2731,ISO,C,Experimental,A,0.187
2732,ISO,C,Experimental,B,0.753
2733,ISO,C,Experimental,C,0.753
2734,ISO,C,Experimental,A,0.187
2735,ISO,C,Experimental,B,0.753
2736,ISO,C,Experimental,C,0.753
2737,ISO,C,Control,A,0.753
2738,ISO,C,Control,B,0.753
2739,ISO,C,Control,C,0.753
2740,ISO,C,Control,D,0.152
2741,ISO,C,Control,A,0.753
2742,ISO,C,Control,B,0.753
2743,ISO,C,Control,C,0.753
2744,ISO,C,Control,D,0.152
2745,ISO,C,Experimental,A,0.187
2746,ISO,C,Experimental,B,0.753
2747,ISO,C,Experimental,C,0.753
2748,ISO,C,Experimental,A,0.187
2749,ISO,C,Experimental,B,0.753
2750,ISO,C,Experimental,C,0.753
2751,ISO,C,Control,A,0.753
2752,ISO,C,Control,B,0.753
2753,ISO,C,Control,C,0.753
2754,ISO,C,Control,D,0.152
2755,ISO,C,Control,A,0.753
2756,ISO,C,Control,B,0.753
2757,ISO,C,Control,C,0.753
2758,ISO,C,Control,D,0.152
2759,ISO,C,Experimental,A,0.187
2760,ISO,C,Experimental,B,0.753
2761,ISO,C,Experimental,C,0.753
2762,ISO,C,Experimental,A,0.187
2763,ISO,C,Experimental,B,0.753
2764,ISO,C,Experimental,C,0.753
2765,ISO,C,Control,A,0.753
2766,ISO,C,Control,B,0.753
2767,ISO,C,Control,C,0.753
2768,ISO,C,Control,D,0.152
2769,ISO,C,Control,A,0.753
2770,ISO,C,Control,B,0.753
2771,ISO,C,Control,C,0.753
2772,ISO,C,Control,D,0.152
2773,ISO,C,Experimental,A,0.187
2774,ISO,C,Experimental,B,0.753
2775,ISO,C,Experimental,C,0.753
2776,ISO,C,Experimental,A,0.187
2777,ISO,C,Experimental,B,0.753
2778,ISO,C,Experimental,C,0.753
2779,ISO,C,Control,A,0.753
2780,ISO,C,Control,B,0.753
2781,ISO,C,Control,C,0.753
2782,ISO,C,Control,D,0.152
2783,ISO,C,Control,A,0.753
2784,ISO,C,Control,B,0.753
2785,ISO,C,Control,C,0.753
2786,ISO,C,Control,D,0.152
2787,ISO,C,Experimental,A,0.187
2788,ISO,C,Experimental,B,0.753
2789,ISO,C,Experimental,C,0.753
2790,ISO,C,Experimental,A,0.187
2791,ISO,C,Experimental,B,0.753
2792,ISO,C,Experimental,C,0.753
2793,ISO,C,Control,A,0.753
2794,ISO,C,Control,B,0.753
2795,ISO,C,Control,C,0.753
2796,ISO,C,Control,D,0.152
2797,ISO,C,Control,A,0.753
2798,ISO,C,Control,B,0.753
2799,ISO,C,Control,C,0.753
2800,ISO,C,Control,D,0.152
2801,ISO,C,Experimental,A,0.187
2802,ISO,C,Experimental,B,0.753
2803,ISO,C,Experimental,C,0.753
2804,ISO,C,Experimental,A,0.187
2805,ISO,C,Experimental,B,0.753
2806,ISO,C,Experimental,C,0.753
2807,ISO,C,Control,A,0.753
2808,ISO,C,Control,B,0.753
2809,ISO,C,Control,C,0.753
2810,ISO,C,Control,D,0.152
2811,ISO,C,Control,A,0.753
2812,ISO,C,Control,B,0.753
2813,ISO,C,Control,C,0.753
2814,ISO,C,Control,D,0.152
2815,ISO,C,Experimental,A,0.187
2816,ISO,C,Experimental,B,0.753
2817,ISO,C,Experimental,C,0.753
2818,ISO,C,Experimental,A,0.187
2819,ISO,C,Experimental,B,0.753
2820,ISO,C,Experimental,C,0.753
2821,ISO,C,Control,A,0.753
2822,ISO,C,Control,B,0.753
2823,ISO,C,Control,C,0.753
2824,ISO,C,Control,D,0.152
2825,ISO,C,Control,A,0.753
2826,ISO,C,Control,B,0.753
2827,ISO,C,Control,C,0.753
2828,ISO,C,Control,D,0.152
2829,ISO,C,Experimental,A,0.187
2830,ISO,C,Experimental,B,0.753
2831,ISO,C,Experimental,C,0.753
2832,ISO,C,Experimental,A,0.187
2833,ISO,C,Experimental,B,0.753
2834,ISO,C,Experimental,C,0.753
2835,ISO,C,Control,A,0.753
2836,ISO,C,Control,B,0.753
2837,ISO,C,Control,C,0.753
2838,ISO,C,Control,D,0.152
2839,ISO,C,Control,A,0.753
2840,ISO,C,Control,B,0.753
2841,ISO,C,Control,C,0.753
2842,ISO,C,Control,D,0.152
2843,ISO,C,Experimental,A,0.187
2844,ISO,C,Experimental,B,0.753
2845,ISO,C,Experimental,C,0.753
2846,ISO,C,Experimental,A,0.187
2847,ISO,C,Experimental,B,0.753
2848,ISO,C,Experimental,C,0.753
2849,ISO,C,Control,A,0.753
2850,ISO,C,Control,B,0.753
2851,ISO,C,Control,C,0.753
2852,ISO,C,Control,D,0.152
2853,ISO,C,Control,A,0.753
2854,ISO,C,Control,B,0.753
2855,ISO,C,Control,C,0.753
2856,ISO,C,Control,D,0.152
2857,ISO,C,Experimental,A,0.187
2858,ISO,C,Experimental,B,0.753
2859,ISO,C,Experimental,C,0.753
2860,ISO,C,Experimental,A,0.187
2861,ISO,C,Experimental,B,0.753
2862,ISO,C,Experimental,C,0.753
2863,ISO,C,Control,A,0.753
2864,ISO,C,Control,B,0.753
2865,ISO,C,Control,C,0.753
2866,ISO,C,Control,D,0.152
2867,ISO,C,Control,A,0.753
2868,ISO,C,Control,B,0.753
2869,ISO,C,Control,C,0.753
2870,ISO,C,Control,D,0.152
2871,ISO,C,Experimental,A,0.187
2872,ISO,C,Experimental,B,0.753
2873,ISO,C,Experimental,C,0.753
2874,ISO,C,Experimental,A,0.187
2875,ISO,C,Experimental,B,0.753
2876,ISO,C,Experimental,C,0.753
2877,ISO,C,Control,A,0.753
2878,ISO,C,Control,B,0.753
2879,ISO,C,Control,C,0.753
2880,ISO,C,Control,D,0.152
2881,ISO,C,Control,A,0.753
2882,ISO,C,Control,B,0.753
2883,ISO,C,Control,C,0.753
2884,ISO,C,Control,D,0.152
2885,ISO,C,Experimental,A,0.187
2886,ISO,C,Experimental,B,0.753
2887,ISO,C,Experimental,C,0.753
2888,ISO,C,Experimental,A,0.187
2889,ISO,C,Experimental,B,0.753
2890,ISO,C,Experimental,C,0.753
2891,ISO,C,Control,A,0.753
2892,ISO,C,Control,B,0.753
2893,ISO,C,Control,C,0.753
2894,ISO,C,Control,D,0.152
2895,ISO,C,Control,A,0.753
2896,ISO,C,Control,B,0.753
2897,ISO,C,Control,C,0.753
2898,ISO,C,Control,D,0.152
2899,ISO,C,Experimental,A,0.187
2900,ISO,C,Experimental,B,0.753
2901,ISO,C,Experimental,C,0.753
2902,ISO,C,Experimental,A,0.187
2903,ISO,C,Experimental,B,0.753
2904,ISO,C,Experimental,C,0.753
2905,ISO,C,Control,A,0.753
2906,ISO,C,Control,B,0.753
2907,ISO,C,Control,C,0.753
2908,ISO,C,Control,D,0.152
2909,ISO,C,Control,A,0.753
2910,ISO,C,Control,B,0.753
2911,ISO,C,Control,C,0.753
2912,ISO,C,Control,D,0.152
2913,ISO,C,Experimental,A,0.187
2914,ISO,C,Experimental,B,0.753
2915,ISO,C,Experimental,C,0.753
2916,ISO,C,Experimental,A,0.187
2917,ISO,C,Experimental,B,0.753
2918,ISO,C,Experimental,C,0.753
2919,ISO,C,Control,A,0.753
2920,ISO,C,Control,B,0.753
2921,ISO,C,Control,C,0.753
2922,ISO,C,Control,D,0.152
2923,ISO,C,Control,A,0.753
2924,ISO,C,Control,B,0.753
2925,ISO,C,Control,C,0.753
2926,ISO,C,Control,D,0.152
2927,ISO,C,Experimental,A,0.187
2928,ISO,C,Experimental,B,0.753
2929,ISO,C,Experimental,C,0.753
2930,ISO,C,Experimental,A,0.187
2931,ISO,C,Experimental,B,0.753
2932,ISO,C,Experimental,C,0.753
2933,ISO,C,Control,A,0.753
2934,ISO,C,Control,B,0.753
2935,ISO,C,Control,C,0.753
2936,ISO,C,Control,D,0.152
2937,ISO,C,Control,A,0.753
2938,ISO,C,Control,B,0.753
2939,ISO,C,Control,C,0.753
2940,ISO,C,Control,D,0.152
2941,ISO,C,Experimental,A,0.187
2942,ISO,C,Experimental,B,0.753
2943,ISO,C,Experimental,C,0.753
2944,ISO,C,Experimental,A,0.187
2945,ISO,C,Experimental,B,0.753
2946,ISO,C,Experimental,C,0.753
2947,ISO,C,Control,A,0.753
2948,ISO,C,Control,B,0.753
2949,ISO,C,Control,C,0.753
2950,ISO,C,Control,D,0.152
2951,ISO,C,Control,A,0.753
2952,ISO,C,Control,B,0.753
2953,ISO,C,Control,C,0.753
2954,ISO,C,Control,D,0.152
2955,ISO,C,Experimental,A,0.187
2956,ISO,C,Experimental,B,0.753
2957,ISO,C,Experimental,C,0.753
2958,ISO,C,Experimental,A,0.187
2959,ISO,C,Experimental,B,0.753
2960,ISO,C,Experimental,C,0.753
2961,ISO,C,Control,A,0.753
2962,ISO,C,Control,B,0.753
2963,ISO,C,Control,C,0.753
2964,ISO,C,Control,D,0.152
2965,ISO,C,Control,A,0.753
2966,ISO,C,Control,B,0.753
2967,ISO,C,Control,C,0.753
2968,ISO,C,Control,D,0.152
2969,ISO,C,Experimental,A,0.187
2970,ISO,C,Experimental,B,0.753
2971,ISO,C,Experimental,C,0.753
2972,ISO,C,Experimental,A,0.187
2973,ISO,C,Experimental,B,0.753
2974,ISO,C,Experimental,C,0.753
2975,ISO,C,Control,A,0.753
2976,ISO,C,Control,B,0.753
2977,ISO,C,Control,C,0.753
2978,ISO,C,Control,D,0.152
2979,ISO,C,Control,A,0.753
2980,ISO,C,Control,B,0.753
2981,ISO,C,Control,C,0.753
2982,ISO,C,Control,D,0.152
2983,ISO,C,Experimental,A,0.187
2984,ISO,C,Experimental,B,0.753
2985,ISO,C,Experimental,C,0.753
2986,ISO,C,Experimental,A,0.187
2987,ISO,C,Experimental,B,0.753
2988,ISO,C,Experimental,C,0.753
2989,ISO,C,Control,A,0.753
2990,ISO,C,Control,B,0.753
2991,ISO,C,Control,C,0.753
2992,ISO,C,Control,D,0.152
2993,ISO,C,Control,A,0.753
2994,ISO,C,Control,B,0.753
2995,ISO,C,Control,C,0.753
2996,ISO,C,Control,D,0.152
2997,ISO,C,Experimental,A,0.187
2998,ISO,C,Experimental,B,0.753
2999,ISO,C,Experimental,C,0.753
3000,ISO,C,Experimental,A,0.187
3001,ISO,C,Experimental,B,0.753
3002,ISO,C,Experimental,C,0.753
3003,ISO,C,Control,A,0.753
3004,ISO,C,Control,B,0.753
3005,ISO,C,Control,C,0.753
3006,ISO,C,Control,D,0.152
3007,ISO,C,Control,A,0.753
3008,ISO,C,Control,B,0.753
3009,ISO,C,Control,C,0.753
3010,ISO,C,Control,D,0.152
3011,ISO,C,Experimental,A,0.187
3012,ISO,C,Experimental,B,0.753
3013,ISO,C,Experimental,C,0.753
3014,ISO,C,Experimental,A,0.187
3015,ISO,C,Experimental,B,0.753
3016,ISO,C,Experimental,C,0.753
3017,ISO,C,Control,A,0.753
3018,ISO,C,Control,B,0.753
3019,ISO,C,Control,C,0.753
3020,ISO,C,Control,D,0.152
3021,ISO,C,Control,A,0.753
3022,ISO,C,Control,B,0.753
3023,ISO,C,Control,C,0.753
3024,ISO,C,Control,D,0.152
3025,ISO,C,Experimental,A,0.187
3026,ISO,C,Experimental,B,0.753
3027,ISO,C,Experimental,C,0.753
3028,ISO,C,Experimental,A,0.187
3029,ISO,C,Experimental,B,0.753
3030,ISO,C,Experimental,C,0.753
3031,ISO,C,Control,A,0.753
3032,ISO,C,Control,B,0.753
3033,ISO,C,Control,C,0.753
3034,ISO,C,Control,D,0.152
3035,ISO,C,Control,A,0.753
3036,ISO,C,Control,B,0.753
3037,ISO,C,Control,C,0.753
3038,ISO,C,Control,D,0.152
3039,ISO,C,Experimental,A,0.187
3040,ISO,C,Experimental,B,0.753
3041,ISO,C,Experimental,C,0.753
3042,ISO,C,Experimental,A,0.187
3043,ISO,C,Experimental,B,0.753
3044,ISO,C,Experimental,C,0.753
3045,ISO,C,Control,A,0.753
3046,ISO,C,Control,B,0.753
3047,ISO,C,Control,C,0.753
3048,ISO,C,Control,D,0.152
3049,ISO,C,Control,A,0.753
3050,ISO,C,Control,B,0.753
3051,ISO,C,Control,C,0.753
3052,ISO,C,Control,D,0.152
3053,ISO,C,Experimental,A,0.187
3054,ISO,C,Experimental,B,0.753
3055,ISO,C,Experimental,C,0.753
3056,ISO,C,Experimental,A,0.187
3057,ISO,C,Experimental,B,0.753
3058,ISO,C,Experimental,C,0.753
3059,ISO,C,Control,A,0.753
3060,ISO,C,Control,B,0.753
3061,ISO,C,Control,C,0.753
3062,ISO,C,Control,D,0.152
3063,ISO,C,Control,A,0.753
3064,ISO,C,Control,B,0.753
3065,ISO,C,Control,C,0.753
3066,ISO,C,Control,D,0.152
3067,ISO,C,Experimental,A,0.187
3068,ISO,C,Experimental,B,0.753
3069,ISO,C,Experimental,C,0.753
3070,ISO,C,Experimental,A,0.187
3071,ISO,C,Experimental,B,0.753
3072,ISO,C,Experimental,C,0.753
3073,ISO,C,Control,A,0.753
3074,ISO,C,Control,B,0.753
3075,ISO,C,Control,C,0.753
3076,ISO,C,Control,D,0.152
3077,ISO,C,Control,A,0.753
3078,ISO,C,Control,B,0.753
3079,ISO,C,Control,C,0.753
3080,ISO,C,Control,D,0.152
3081,ISO,C,Experimental,A,0.187
3082,ISO,C,Experimental,B,0.753
3083,ISO,C,Experimental,C,0.753
3084,ISO,C,Experimental,A,0.187
3085,ISO,C,Experimental,B,0.753
3086,ISO,C,Experimental,C,0.753
3087,ISO,C,Control,A,0.753
3088,ISO,C,Control,B,0.753
3089,ISO,C,Control,C,0.753
3090,ISO,C,Control,D,0.152
3091,ISO,C,Control,A,0.753
3092,ISO,C,Control,B,0.753
3093,ISO,C,Control,C,0.753
3094,ISO,C,Control,D,0.152
3095,ISO,C,Experimental,A,0.187
3096,ISO,C,Experimental,B,0.753
3097,ISO,C,Experimental,C,0.753
3098,ISO,C,Experimental,A,0.187
3099,ISO,C,Experimental,B,0.753
3100,ISO,C,Experimental,C,0.753
3101,ISO,C,Control,A,0.753
3102,ISO,C,Control,B,0.753
3103,ISO,C,Control,C,0.753
3104,ISO,C,Control,D,0.152
3105,ISO,C,Control,A,0.753
3106,ISO,C,Control,B,0.753
3107,ISO,C,Control,C,0.753
3108,ISO,C,Control,D,0.152
3109,ISO,C,Experimental,A,0.187
3110,ISO,C,Experimental,B,0.753
3111,ISO,C,Experimental,C,0.753
3112,ISO,C,Experimental,A,0.187
3113,ISO,C,Experimental,B,0.753
3114,ISO,C,Experimental,C,0.753
3115,ISO,C,Control,A,0.753
3116,ISO,C,Control,B,0.753
3117,ISO,C,Control,C,0.753
3118,ISO,C,Control,D,0.152
3119,ISO,C,Control,A,0.753
3120,ISO,C,Control,B,0.753
3121,ISO,C,Control,C,0.753
3122,ISO,C,Control,D,0.152
3123,ISO,C,Experimental,A,0.187
3124,ISO,C,Experimental,B,0.753
3125,ISO,C,Experimental,C,0.753
3126,ISO,C,Experimental,A,0.187
3127,ISO,C,Experimental,B,0.753
3128,ISO,C,Experimental,C,0.753
3129,ISO,C,Control,A,0.753
3130,ISO,C,Control,B,0.753
3131,ISO,C,Control,C,0.753
3132,ISO,C,Control,D,0.152
3133,ISO,C,Control,A,0.753
3134,ISO,C,Control,B,0.753
3135,ISO,C,Control,C,0.753
3136,ISO,C,Control,D,0.152
3137,ISO,D,Control,A,0.753
3138,ISO,D,Control,B,0.753
3139,ISO,D,Control,C,0.753
3140,ISO,D,Control,D,0.152
3141,ISO,D,Experimental,A,0.187
3142,ISO,D,Experimental,B,0.753
3143,ISO,D,Experimental,C,0.753
3144,ISO,D,Control,A,0.753
3145,ISO,D,Control,B,0.753
3146,ISO,D,Control,C,0.753
3147,ISO,D,Control,D,0.152
3148,ISO,D,Experimental,A,0.187
3149,ISO,D,Experimental,B,0.753
3150,ISO,D,Experimental,C,0.753
3151,ISO,D,Control,A,0.753
3152,ISO,D,Control,B,0.753
3153,ISO,D,Control,C,0.753
3154,ISO,D,Control,D,0.152
3155,ISO,D,Experimental,A,0.187
3156,ISO,D,Experimental,B,0.753
3157,ISO,D,Experimental,C,0.753
3158,ISO,D,Control,A,0.753
3159,ISO,D,Control,B,0.753
3160,ISO,D,Control,C,0.753
3161,ISO,D,Control,D,0.152
3162,ISO,D,Experimental,A,0.187
3163,ISO,D,Experimental,B,0.753
3164,ISO,D,Experimental,C,0.753
3165,ISO,D,Control,A,0.753
3166,ISO,D,Control,B,0.753
3167,ISO,D,Control,C,0.753
3168,ISO,D,Control,D,0.152
3169,ISO,D,Experimental,A,0.187
3170,ISO,D,Experimental,B,0.753
3171,ISO,D,Experimental,C,0.753
3172,ISO,D,Control,A,0.753
3173,ISO,D,Control,B,0.753
3174,ISO,D,Control,C,0.753
3175,ISO,D,Control,D,0.152
3176,ISO,D,Experimental,A,0.187
3177,ISO,D,Experimental,B,0.753
3178,ISO,D,Experimental,C,0.753
3179,ISO,D,Control,A,0.753
3180,ISO,D,Control,B,0.753
3181,ISO,D,Control,C,0.753
3182,ISO,D,Control,D,0.152
3183,ISO,D,Experimental,A,0.187
3184,ISO,D,Experimental,B,0.753
3185,ISO,D,Experimental,C,0.753
3186,ISO,D,Control,A,0.753
3187,ISO,D,Control,B,0.753
3188,ISO,D,Control,C,0.753
3189,ISO,D,Control,D,0.152
3190,ISO,D,Experimental,A,0.187
3191,ISO,D,Experimental,B,0.753
3192,ISO,D,Experimental,C,0.753
3193,ISO,D,Control,A,0.753
3194,ISO,D,Control,B,0.753
3195,ISO,D,Control,C,0.753
3196,ISO,D,Control,D,0.152
3197,ISO,D,Experimental,A,0.187
3198,ISO,D,Experimental,B,0.753
3199,ISO,D,Experimental,C,0.753
3200,ISO,D,Control,A,0.753
3201,ISO,D,Control,B,0.753
3202,ISO,D,Control,C,0.753
3203,ISO,D,Control,D,0.152
3204,ISO,D,Experimental,A,0.187
3205,ISO,D,Experimental,B,0.753
3206,ISO,D,Experimental,C,0.753
3207,ISO,D,Control,A,0.753
3208,ISO,D,Control,B,0.753
3209,ISO,D,Control,C,0.753
3210,ISO,D,Control,D,0.152
3211,ISO,D,Experimental,A,0.187
3212,ISO,D,Experimental,B,0.753
3213,ISO,D,Experimental,C,0.753
3214,ISO,D,Control,A,0.753
3215,ISO,D,Control,B,0.753
3216,ISO,D,Control,C,0.753
3217,ISO,D,Control,D,0.152
3218,ISO,D,Experimental,A,0.187
3219,ISO,D,Experimental,B,0.753
3220,ISO,D,Experimental,C,0.753
3221,ISO,D,Control,A,0.753
3222,ISO,D,Control,B,0.753
3223,ISO,D,Control,C,0.753
3224,ISO,D,Control,D,0.152
3225,ISO,D,Experimental,A,0.187
3226,ISO,D,Experimental,B,0.753
3227,ISO,D,Experimental,C,0.753
3228,ISO,D,Control,A,0.753
3229,ISO,D,Control,B,0.753
3230,ISO,D,Control,C,0.753
3231,ISO,D,Control,D,0.152
3232,ISO,D,Experimental,A,0.187
3233,ISO,D,Experimental,B,0.753
3234,ISO,D,Experimental,C,0.753
3235,ISO,D,Control,A,0.753
3236,ISO,D,Control,B,0.753
3237,ISO,D,Control,C,0.753
3238,ISO,D,Control,D,0.152
3239,ISO,D,Experimental,A,0.187
3240,ISO,D,Experimental,B,0.753
3241,ISO,D,Experimental,C,0.753
3242,ISO,D,Control,A,0.753
3243,ISO,D,Control,B,0.753
3244,ISO,D,Control,C,0.753
3245,ISO,D,Control,D,0.152
3246,ISO,D,Experimental,A,0.187
3247,ISO,D,Experimental,B,0.753
3248,ISO,D,Experimental,C,0.753
3249,ISO,D,Control,A,0.753
3250,ISO,D,Control,B,0.753
3251,ISO,D,Control,C,0.753
3252,ISO,D,Control,D,0.152
3253,ISO,D,Experimental,A,0.187
3254,ISO,D,Experimental,B,0.753
3255,ISO,D,Experimental,C,0.753
3256,ISO,D,Control,A,0.753
3257,ISO,D,Control,B,0.753
3258,ISO,D,Control,C,0.753
3259,ISO,D,Control,D,0.152
3260,ISO,D,Experimental,A,0.187
3261,ISO,D,Experimental,B,0.753
3262,ISO,D,Experimental,C,0.753
3263,ISO,D,Control,A,0.753
3264,ISO,D,Control,B,0.753
3265,ISO,D,Control,C,0.753
3266,ISO,D,Control,D,0.152
3267,ISO,D,Experimental,A,0.187
3268,ISO,D,Experimental,B,0.753
3269,ISO,D,Experimental,C,0.753
3270,ISO,D,Control,A,0.753
3271,ISO,D,Control,B,0.753
3272,ISO,D,Control,C,0.753
3273,ISO,D,Control,D,0.152
3274,ISO,D,Experimental,A,0.187
3275,ISO,D,Experimental,B,0.753
3276,ISO,D,Experimental,C,0.753
3277,ISO,D,Control,A,0.753
3278,ISO,D,Control,B,0.753
3279,ISO,D,Control,C,0.753
3280,ISO,D,Control,D,0.152
3281,ISO,D,Experimental,A,0.187
3282,ISO,D,Experimental,B,0.753
3283,ISO,D,Experimental,C,0.753
3284,ISO,D,Control,A,0.753
3285,ISO,D,Control,B,0.753
3286,ISO,D,Control,C,0.753
3287,ISO,D,Control,D,0.152
3288,ISO,D,Experimental,A,0.187
3289,ISO,D,Experimental,B,0.753
3290,ISO,D,Experimental,C,0.753
3291,ISO,D,Control,A,0.753
3292,ISO,D,Control,B,0.753
3293,ISO,D,Control,C,0.753
3294,ISO,D,Control,D,0.152
3295,ISO,D,Experimental,A,0.187
3296,ISO,D,Experimental,B,0.753
3297,ISO,D,Experimental,C,0.753
3298,ISO,D,Control,A,0.753
3299,ISO,D,Control,B,0.753
3300,ISO,D,Control,C,0.753
3301,ISO,D,Control,D,0.152
3302,ISO,D,Experimental,A,0.187
3303,ISO,D,Experimental,B,0.753
3304,ISO,D,Experimental,C,0.753
3305,ISO,D,Control,A,0.753
3306,ISO,D,Control,B,0.753
3307,ISO,D,Control,C,0.753
3308,ISO,D,Control,D,0.152
3309,ISO,D,Experimental,A,0.187
3310,ISO,D,Experimental,B,0.753
3311,ISO,D,Experimental,C,0.753
3312,ISO,D,Control,A,0.753
3313,ISO,D,Control,B,0.753
3314,ISO,D,Control,C,0.753
3315,ISO,D,Control,D,0.152
3316,ISO,D,Experimental,A,0.187
3317,ISO,D,Experimental,B,0.753
3318,ISO,D,Experimental,C,0.753
3319,ISO,D,Control,A,0.753
3320,ISO,D,Control,B,0.753
3321,ISO,D,Control,C,0.753
3322,ISO,D,Control,D,0.152
3323,ISO,D,Experimental,A,0.187
3324,ISO,D,Experimental,B,0.753
3325,ISO,D,Experimental,C,0.753
3326,ISO,D,Control,A,0.753
3327,ISO,D,Control,B,0.753
3328,ISO,D,Control,C,0.753
3329,ISO,D,Control,D,0.152
3330,ISO,D,Experimental,A,0.187
3331,ISO,D,Experimental,B,0.753
3332,ISO,D,Experimental,C,0.753
3333,ISO,D,Control,A,0.753
3334,ISO,D,Control,B,0.753
3335,ISO,D,Control,C,0.753
3336,ISO,D,Control,D,0.152
3337,ISO,D,Experimental,A,0.187
3338,ISO,D,Experimental,B,0.753
3339,ISO,D,Experimental,C,0.753
3340,ISO,D,Control,A,0.753
3341,ISO,D,Control,B,0.753
3342,ISO,D,Control,C,0.753
3343,ISO,D,Control,D,0.152
3344,ISO,D,Experimental,A,0.187
3345,ISO,D,Experimental,B,0.753
3346,ISO,D,Experimental,C,0.753
3347,ISO,D,Control,A,0.753
3348,ISO,D,Control,B,0.753
3349,ISO,D,Control,C,0.753
3350,ISO,D,Control,D,0.152
3351,ISO,D,Experimental,A,0.187
3352,ISO,D,Experimental,B,0.753
3353,ISO,D,Experimental,C,0.753
3354,ISO,D,Control,A,0.753
3355,ISO,D,Control,B,0.753
3356,ISO,D,Control,C,0.753
3357,ISO,D,Control,D,0.152
3358,ISO,D,Experimental,A,0.187
3359,ISO,D,Experimental,B,0.753
3360,ISO,D,Experimental,C,0.753
3361,ISO,D,Control,A,0.753
3362,ISO,D,Control,B,0.753
3363,ISO,D,Control,C,0.753
3364,ISO,D,Control,D,0.152
3365,ISO,D,Experimental,A,0.187
3366,ISO,D,Experimental,B,0.753
3367,ISO,D,Experimental,C,0.753
3368,ISO,D,Control,A,0.753
3369,ISO,D,Control,B,0.753
3370,ISO,D,Control,C,0.753
3371,ISO,D,Control,D,0.152
3372,ISO,D,Experimental,A,0.187
3373,ISO,D,Experimental,B,0.753
3374,ISO,D,Experimental,C,0.753
3375,ISO,D,Control,A,0.753
3376,ISO,D,Control,B,0.753
3377,ISO,D,Control,C,0.753
3378,ISO,D,Control,D,0.152
3379,ISO,D,Experimental,A,0.187
3380,ISO,D,Experimental,B,0.753
3381,ISO,D,Experimental,C,0.753
3382,ISO,D,Control,A,0.753
3383,ISO,D,Control,B,0.753
3384,ISO,D,Control,C,0.753
3385,ISO,D,Control,D,0.152
3386,ISO,D,Experimental,A,0.187
3387,ISO,D,Experimental,B,0.753
3388,ISO,D,Experimental,C,0.753
3389,ISO,D,Control,A,0.753
3390,ISO,D,Control,B,0.753
3391,ISO,D,Control,C,0.753
