ID,condition,subcondition,trialType,objects,ratings
2226,ISO,A,Control,D,0.147
2227,ISO,A,Experimental,A,0.189
2228,ISO,A,Experimental,B,0.838
2229,ISO,A,Experimental,C,0.54
2230,ISO,A,Control,A,0.646
2231,ISO,A,Control,B,0.783
2232,ISO,A,Control,C,0.703
2233,ISO,A,Control,D,0.153
2234,ISO,A,Experimental,A,0.237
2235,ISO,A,Experimental,B,0.652
2236,ISO,A,Experimental,C,0.727
2237,ISO,A,Control,A,0.875
2238,ISO,A,Control,B,0.778
2239,ISO,A,Control,C,0.524
2240,ISO,A,Control,D,0.149
2241,ISO,B,Control,A,0.764
2242,ISO,B,Control,B,0.697
2243,ISO,B,Control,C,0.754
2244,ISO,B,Control,D,0.151
2245,ISO,B,Control,A,0.752
2246,ISO,B,Control,B,0.863
2247,ISO,B,Control,C,0.752
2248,ISO,B,Control,D,0.144
2249,ISO,B,Experimental,A,0.229
2250,ISO,B,Experimental,B,0.791
2251,ISO,B,Experimental,C,0.759
2252,ISO,B,Experimental,A,0.276
2253,ISO,B,Experimental,B,0.686
2254,ISO,B,Experimental,C,0.802
2255,ISO,B,Control,A,0.733
2256,ISO,B,Control,B,0.883
2257,ISO,B,Control,C,0.631
2258,ISO,B,Control,D,0.161
2259,ISO,B,Control,A,0.822
2260,ISO,B,Control,B,0.829
2261,ISO,B,Control,C,0.523
2262,ISO,B,Control,D,0.151
2263,ISO,B,Experimental,A,0.159
2264,ISO,B,Experimental,B,0.738
2265,ISO,B,Experimental,C,0.85
2266,ISO,B,Experimental,A,0.194
2267,ISO,B,Experimental,B,0.818
2268,ISO,B,Experimental,C,0.763
2269,ISO,B,Control,A,0.796
2270,ISO,B,Control,B,0.853
2271,ISO,B,Control,C,0.553
2272,ISO,B,Control,D,0.149
2273,ISO,B,Control,A,0.882
2274,ISO,B,Control,B,0.743
2275,ISO,B,Control,C,0.713
2276,ISO,B,Control,D,0.152
2277,ISO,B,Experimental,A,0.172
2278,ISO,B,Experimental,B,0.781
2279,ISO,B,Experimental,C,0.767
2280,ISO,B,Experimental,A,0.162
2281,ISO,B,Experimental,B,0.713
2282,ISO,B,Experimental,C,0.781
2283,ISO,B,Control,A,0.857
2284,ISO,B,Control,B,0.767
2285,ISO,B,Control,C,0.652
2286,ISO,B,Control,D,0.146
2287,ISO,B,Control,A,0.743
2288,ISO,B,Control,B,0.87
2289,ISO,B,Control,C,0.722
2290,ISO,B,Control,D,0.145
2291,ISO,B,Experimental,A,0.339
2292,ISO,B,Experimental,B,0.579
2293,ISO,B,Experimental,C,0.758
2294,ISO,B,Experimental,A,0.17
2295,ISO,B,Experimental,B,0.748
2296,ISO,B,Experimental,C,0.888
2297,ISO,B,Control,A,0.884
2298,ISO,B,Control,B,0.634
2299,ISO,B,Control,C,0.672
2300,ISO,B,Control,D,0.14
2301,ISO,B,Control,A,0.855
2302,ISO,B,Control,B,0.708
2303,ISO,B,Control,C,0.74
2304,ISO,B,Control,D,0.157
2305,ISO,B,Experimental,A,0.158
2306,ISO,B,Experimental,B,0.772
2307,ISO,B,Experimental,C,0.871
2308,ISO,B,Experimental,A,0.177
2309,ISO,B,Experimental,B,0.742
2310,ISO,B,Experimental,C,0.883
2311,ISO,B,Control,A,0.772
2312,ISO,B,Control,B,0.569
2313,ISO,B,Control,C,0.848
2314,ISO,B,Control,D,0.151
2315,ISO,B,Control,A,0.908
2316,ISO,B,Control,B,0.705
2317,ISO,B,Control,C,0.691
2318,ISO,B,Control,D,0.158
2319,ISO,B,Experimental,A,0.163
2320,ISO,B,Experimental,B,0.761
2321,ISO,B,Experimental,C,0.728
2322,ISO,B,Experimental,A,0.226
2323,ISO,B,Experimental,B,0.788
2324,ISO,B,Experimental,C,0.777
2325,ISO,B,Control,A,0.788
2326,ISO,B,Control,B,0.779
2327,ISO,B,Control,C,0.784
2328,ISO,B,Control,D,0.176
2329,ISO,B,Control,A,0.581
2330,ISO,B,Control,B,0.829
2331,ISO,B,Control,C,0.742
2332,ISO,B,Control,D,0.174
2333,ISO,B,Experimental,A,0.179
2334,ISO,B,Experimental,B,0.749
2335,ISO,B,Experimental,C,0.852
2336,ISO,B,Experimental,A,0.193
2337,ISO,B,Experimental,B,0.638
2338,ISO,B,Experimental,C,0.879
2339,ISO,B,Control,A,0.668
2340,ISO,B,Control,B,0.788
2341,ISO,B,Control,C,0.837
2342,ISO,B,Control,D,0.151
2343,ISO,B,Control,A,0.88
2344,ISO,B,Control,B,0.668
2345,ISO,B,Control,C,0.705
2346,ISO,B,Control,D,0.151
2347,ISO,B,Experimental,A,0.378
2348,ISO,B,Experimental,B,0.763
2349,ISO,B,Experimental,C,0.522
2350,ISO,B,Experimental,A,0.184
2351,ISO,B,Experimental,B,0.661
2352,ISO,B,Experimental,C,0.836
2353,ISO,B,Control,A,0.813
2354,ISO,B,Control,B,0.724
2355,ISO,B,Control,C,0.709
2356,ISO,B,Control,D,0.172
2357,ISO,B,Control,A,0.885
2358,ISO,B,Control,B,0.719
2359,ISO,B,Control,C,0.734
2360,ISO,B,Control,D,0.155
2361,ISO,B,Experimental,A,0.45
2362,ISO,B,Experimental,B,0.575
2363,ISO,B,Experimental,C,0.73
2364,ISO,B,Experimental,A,0.16
2365,ISO,B,Experimental,B,0.866
2366,ISO,B,Experimental,C,0.705
2367,ISO,B,Control,A,0.855
2368,ISO,B,Control,B,0.726
2369,ISO,B,Control,C,0.573
2370,ISO,B,Control,D,0.151
2371,ISO,B,Control,A,0.568
2372,ISO,B,Control,B,0.752
2373,ISO,B,Control,C,0.838
2374,ISO,B,Control,D,0.171
2375,ISO,B,Experimental,A,0.243
2376,ISO,B,Experimental,B,0.621
2377,ISO,B,Experimental,C,0.777
2378,ISO,B,Experimental,A,0.166
2379,ISO,B,Experimental,B,0.733
2380,ISO,B,Experimental,C,0.869
2381,ISO,B,Control,A,0.701
2382,ISO,B,Control,B,0.795
2383,ISO,B,Control,C,0.827
2384,ISO,B,Control,D,0.157
2385,ISO,B,Control,A,0.691
2386,ISO,B,Control,B,0.825
2387,ISO,B,Control,C,0.686
2388,ISO,B,Control,D,0.166
2389,ISO,B,Experimental,A,0.398
2390,ISO,B,Experimental,B,0.635
2391,ISO,B,Experimental,C,0.711
2392,ISO,B,Experimental,A,0.158
2393,ISO,B,Experimental,B,0.782
2394,ISO,B,Experimental,C,0.858
2395,ISO,B,Control,A,0.802
2396,ISO,B,Control,B,0.644
2397,ISO,B,Control,C,0.688
2398,ISO,B,Control,D,0.156
2399,ISO,B,Control,A,0.747
2400,ISO,B,Control,B,0.667
2401,ISO,B,Control,C,0.871
2402,ISO,B,Control,D,0.153
2403,ISO,B,Experimental,A,0.193
2404,ISO,B,Experimental,B,0.594
2405,ISO,B,Experimental,C,0.863
2406,ISO,B,Experimental,A,0.175
2407,ISO,B,Experimental,B,0.674
2408,ISO,B,Experimental,C,0.753
2409,ISO,B,Control,A,0.799
2410,ISO,B,Control,B,0.691
2411,ISO,B,Control,C,0.688
2412,ISO,B,Control,D,0.165
2413,ISO,B,Control,A,0.844
2414,ISO,B,Control,B,0.78
2415,ISO,B,Control,C,0.756
2416,ISO,B,Control,D,0.157
2417,ISO,B,Experimental,A,0.172
2418,ISO,B,Experimental,B,0.839
2419,ISO,B,Experimental,C,0.762
2420,ISO,B,Experimental,A,0.2
2421,ISO,B,Experimental,B,0.699
2422,ISO,B,Experimental,C,0.832
2423,ISO,B,Control,A,0.797
2424,ISO,B,Control,B,0.714
2425,ISO,B,Control,C,0.775
2426,ISO,B,Control,D,0.16
2427,ISO,B,Control,A,0.8
2428,ISO,B,Control,B,0.845
2429,ISO,B,Control,C,0.673
2430,ISO,B,Control,D,0.142
2431,ISO,B,Experimental,A,0.167
2432,ISO,B,Experimental,B,0.636
2433,ISO,B,Experimental,C,0.865
2434,ISO,B,Experimental,A,0.183
2435,ISO,B,Experimental,B,0.767
2436,ISO,B,Experimental,C,0.861
2437,ISO,B,Control,A,0.813
2438,ISO,B,Control,B,0.797
2439,ISO,B,Control,C,0.667
2440,ISO,B,Control,D,0.156
2441,ISO,B,Control,A,0.871
2442,ISO,B,Control,B,0.696
2443,ISO,B,Control,C,0.689
2444,ISO,B,Control,D,0.142
2445,ISO,B,Experimental,A,0.286
2446,ISO,B,Experimental,B,0.654
2447,ISO,B,Experimental,C,0.705
2448,ISO,B,Experimental,A,0.168
2449,ISO,B,Experimental,B,0.745
2450,ISO,B,Experimental,C,0.734
2451,ISO,B,Control,A,0.762
2452,ISO,B,Control,B,0.719
2453,ISO,B,Control,C,0.654
2454,ISO,B,Control,D,0.152
2455,ISO,B,Control,A,0.644
2456,ISO,B,Control,B,0.815
2457,ISO,B,Control,C,0.781
2458,ISO,B,Control,D,0.155
2459,ISO,B,Experimental,A,0.172
2460,ISO,B,Experimental,B,0.88
2461,ISO,B,Experimental,C,0.631
2462,ISO,B,Experimental,A,0.215
2463,ISO,B,Experimental,B,0.707
2464,ISO,B,Experimental,C,0.638
2465,ISO,B,Control,A,0.794
2466,ISO,B,Control,B,0.78
2467,ISO,B,Control,C,0.769
2468,ISO,B,Control,D,0.148
2469,ISO,B,Control,A,0.834
2470,ISO,B,Control,B,0.706
2471,ISO,B,Control,C,0.781
2472,ISO,B,Control,D,0.154
2473,ISO,B,Experimental,A,0.19
2474,ISO,B,Experimental,B,0.764
2475,ISO,B,Experimental,C,0.786
2476,ISO,B,Experimental,A,0.203
2477,ISO,B,Experimental,B,0.777
2478,ISO,B,Experimental,C,0.728
2479,ISO,B,Control,A,0.69
2480,ISO,B,Control,B,0.649
2481,ISO,B,Control,C,0.886
2482,ISO,B,Control,D,0.154
2483,ISO,B,Control,A,0.704
2484,ISO,B,Control,B,0.805
2485,ISO,B,Control,C,0.688
2486,ISO,B,Control,D,0.167
2487,ISO,B,Experimental,A,0.208
2488,ISO,B,Experimental,B,0.644
2489,ISO,B,Experimental,C,0.717
2490,ISO,B,Experimental,A,0.186
2491,ISO,B,Experimental,B,0.813
2492,ISO,B,Experimental,C,0.784
2493,ISO,B,Control,A,0.541
2494,ISO,B,Control,B,0.753
2495,ISO,B,Control,C,0.837
2496,ISO,B,Control,D,0.143
2497,ISO,B,Control,A,0.691
2498,ISO,B,Control,B,0.848
2499,ISO,B,Control,C,0.697
2500,ISO,B,Control,D,0.159
2501,ISO,B,Experimental,A,0.223
2502,ISO,B,Experimental,B,0.734
2503,ISO,B,Experimental,C,0.637
2504,ISO,B,Experimental,A,0.199
2505,ISO,B,Experimental,B,0.735
2506,ISO,B,Experimental,C,0.846
2507,ISO,B,Control,A,0.656
2508,ISO,B,Control,B,0.821
2509,ISO,B,Control,C,0.834
2510,ISO,B,Control,D,0.17
2511,ISO,B,Control,A,0.861
2512,ISO,B,Control,B,0.742
2513,ISO,B,Control,C,0.601
2514,ISO,B,Control,D,0.145
2515,ISO,B,Experimental,A,0.176
2516,ISO,B,Experimental,B,0.681
2517,ISO,B,Experimental,C,0.736
2518,ISO,B,Experimental,A,0.379
2519,ISO,B,Experimental,B,0.696
2520,ISO,B,Experimental,C,0.737
2521,ISO,B,Control,A,0.73
2522,ISO,B,Control,B,0.663
2523,ISO,B,Control,C,0.88
2524,ISO,B,Control,D,0.151
2525,ISO,B,Control,A,0.787
2526,ISO,B,Control,B,0.817
2527,ISO,B,Control,C,0.712
2528,ISO,B,Control,D,0.141
2529,ISO,B,Experimental,A,0.229
2530,ISO,B,Experimental,B,0.799
2531,ISO,B,Experimental,C,0.558
2532,ISO,B,Experimental,A,0.166
2533,ISO,B,Experimental,B,0.637
2534,ISO,B,Experimental,C,0.9
2535,ISO,B,Control,A,0.852
2536,ISO,B,Control,B,0.619
2537,ISO,B,Control,C,0.795
2538,ISO,B,Control,D,0.155
2539,ISO,B,Control,A,0.644
2540,ISO,B,Control,B,0.9
2541,ISO,B,Control,C,0.663
2542,ISO,B,Control,D,0.144
2543,ISO,B,Experimental,A,0.181
2544,ISO,B,Experimental,B,0.579
2545,ISO,B,Experimental,C,0.868
2546,ISO,B,Experimental,A,0.184
2547,ISO,B,Experimental,B,0.565
2548,ISO,B,Experimental,C,0.845
2549,ISO,B,Control,A,0.714
2550,ISO,B,Control,B,0.64
2551,ISO,B,Control,C,0.807
2552,ISO,B,Control,D,0.152
2553,ISO,B,Control,A,0.761
2554,ISO,B,Control,B,0.717
2555,ISO,B,Control,C,0.7
2556,ISO,B,Control,D,0.148
2557,ISO,B,Experimental,A,0.17
2558,ISO,B,Experimental,B,0.649
2559,ISO,B,Experimental,C,0.919
2560,ISO,B,Experimental,A,0.267
2561,ISO,B,Experimental,B,0.773
2562,ISO,B,Experimental,C,0.661
2563,ISO,B,Control,A,0.884
2564,ISO,B,Control,B,0.639
2565,ISO,B,Control,C,0.713
2566,ISO,B,Control,D,0.141
2567,ISO,B,Control,A,0.676
2568,ISO,B,Control,B,0.883
2569,ISO,B,Control,C,0.723
2570,ISO,B,Control,D,0.146
2571,ISO,B,Experimental,A,0.172
2572,ISO,B,Experimental,B,0.795
2573,ISO,B,Experimental,C,0.813
2574,ISO,B,Experimental,A,0.183
2575,ISO,B,Experimental,B,0.822
2576,ISO,B,Experimental,C,0.768
2577,ISO,B,Control,A,0.738
2578,ISO,B,Control,B,0.718
2579,ISO,B,Control,C,0.886
2580,ISO,B,Control,D,0.159
2581,ISO,B,Control,A,0.719
2582,ISO,B,Control,B,0.764
2583,ISO,B,Control,C,0.828
2584,ISO,B,Control,D,0.152
2585,ISO,B,Experimental,A,0.173
2586,ISO,B,Experimental,B,0.634
2587,ISO,B,Experimental,C,0.863
2588,ISO,B,Experimental,A,0.162
2589,ISO,B,Experimental,B,0.768
2590,ISO,B,Experimental,C,0.823
2591,ISO,B,Control,A,0.674
2592,ISO,B,Control,B,0.868
2593,ISO,B,Control,C,0.645
2594,ISO,B,Control,D,0.151
2595,ISO,B,Control,A,0.662
2596,ISO,B,Control,B,0.764
2597,ISO,B,Control,C,0.857
2598,ISO,B,Control,D,0.149
2599,ISO,B,Experimental,A,0.188
2600,ISO,B,Experimental,B,0.684
2601,ISO,B,Experimental,C,0.725
2602,ISO,B,Experimental,A,0.167
2603,ISO,B,Experimental,B,0.785
2604,ISO,B,Experimental,C,0.832
2605,ISO,B,Control,A,0.788
2606,ISO,B,Control,B,0.644
2607,ISO,B,Control,C,0.861
2608,ISO,B,Control,D,0.171
2609,ISO,B,Control,A,0.723
2610,ISO,B,Control,B,0.698
2611,ISO,B,Control,C,0.725
2612,ISO,B,Control,D,0.159
2613,ISO,B,Experimental,A,0.162
2614,ISO,B,Experimental,B,0.791
2615,ISO,B,Experimental,C,0.724
2616,ISO,B,Experimental,A,0.172
2617,ISO,B,Experimental,B,0.819
2618,ISO,B,Experimental,C,0.815
2619,ISO,B,Control,A,0.704
2620,ISO,B,Control,B,0.794
2621,ISO,B,Control,C,0.832
2622,ISO,B,Control,D,0.157
2623,ISO,B,Control,A,0.741
2624,ISO,B,Control,B,0.837
2625,ISO,B,Control,C,0.737
2626,ISO,B,Control,D,0.146
2627,ISO,B,Experimental,A,0.167
2628,ISO,B,Experimental,B,0.76
2629,ISO,B,Experimental,C,0.88
2630,ISO,B,Experimental,A,0.163
2631,ISO,B,Experimental,B,0.689
2632,ISO,B,Experimental,C,0.806
2633,ISO,B,Control,A,0.849
2634,ISO,B,Control,B,0.734
2635,ISO,B,Control,C,0.608
2636,ISO,B,Control,D,0.149
2637,ISO,B,Control,A,0.749
2638,ISO,B,Control,B,0.601
2639,ISO,B,Control,C,0.885
2640,ISO,B,Control,D,0.141
2641,ISO,B,Experimental,A,0.47
2642,ISO,B,Experimental,B,0.577
2643,ISO,B,Experimental,C,0.721
2644,ISO,B,Experimental,A,0.174
2645,ISO,B,Experimental,B,0.897
2646,ISO,B,Experimental,C,0.682
2647,ISO,B,Control,A,0.796
2648,ISO,B,Control,B,0.599
2649,ISO,B,Control,C,0.781
2650,ISO,B,Control,D,0.147
2651,ISO,B,Control,A,0.754
2652,ISO,B,Control,B,0.818
2653,ISO,B,Control,C,0.795
2654,ISO,B,Control,D,0.151
2655,ISO,B,Experimental,A,0.157
2656,ISO,B,Experimental,B,0.855
2657,ISO,B,Experimental,C,0.763
2658,ISO,B,Experimental,A,0.398
2659,ISO,B,Experimental,B,0.751
2660,ISO,B,Experimental,C,0.606
2661,ISO,B,Control,A,0.818
2662,ISO,B,Control,B,0.766
2663,ISO,B,Control,C,0.787
2664,ISO,B,Control,D,0.152
2665,ISO,B,Control,A,0.925
2666,ISO,B,Control,B,0.634
2667,ISO,B,Control,C,0.669
2668,ISO,B,Control,D,0.149
2669,ISO,B,Experimental,A,0.173
2670,ISO,B,Experimental,B,0.687
2671,ISO,B,Experimental,C,0.84
2672,ISO,B,Experimental,A,0.165
2673,ISO,B,Experimental,B,0.879
2674,ISO,B,Experimental,C,0.665
2675,ISO,B,Control,A,0.79
2676,ISO,B,Control,B,0.716
2677,ISO,B,Control,C,0.84
2678,ISO,B,Control,D,0.15
2679,ISO,B,Control,A,0.591
2680,ISO,B,Control,B,0.824
2681,ISO,B,Control,C,0.75
2682,ISO,B,Control,D,0.143
2683,ISO,B,Experimental,A,0.163
2684,ISO,B,Experimental,B,0.795
2685,ISO,B,Experimental,C,0.857
2686,ISO,B,Experimental,A,0.179
2687,ISO,B,Experimental,B,0.68
2688,ISO,B,Experimental,C,0.73
2689,ISO,C,Experimental,A,0.189
2690,ISO,C,Experimental,B,0.805
2691,ISO,C,Experimental,C,0.696
2692,ISO,C,Experimental,A,0.309
2693,ISO,C,Experimental,B,0.695
2694,ISO,C,Experimental,C,0.607
2695,ISO,C,Control,A,0.664
2696,ISO,C,Control,B,0.899
2697,ISO,C,Control,C,0.663
2698,ISO,C,Control,D,0.159
2699,ISO,C,Control,A,0.692
2700,ISO,C,Control,B,0.817
2701,ISO,C,Control,C,0.735
2702,ISO,C,Control,D,0.148
2703,ISO,C,Experimental,A,0.183
2704,ISO,C,Experimental,B,0.828
2705,ISO,C,Experimental,C,0.617
2706,ISO,C,Experimental,A,0.412
2707,ISO,C,Experimental,B,0.726
2708,ISO,C,Experimental,C,0.589
2709,ISO,C,Control,A,0.555
2710,ISO,C,Control,B,0.889
2711,ISO,C,Control,C,0.747
2712,ISO,C,Control,D,0.15
2713,ISO,C,Control,A,0.815
2714,ISO,C,Control,B,0.785
2715,ISO,C,Control,C,0.574
2716,ISO,C,Control,D,0.148
2717,ISO,C,Experimental,A,0.201
2718,ISO,C,Experimental,B,0.781
2719,ISO,C,Experimental,C,0.663
2720,ISO,C,Experimental,A,0.168
2721,ISO,C,Experimental,B,0.716
2722,ISO,C,Experimental,C,0.881
2723,ISO,C,Control,A,0.766
2724,ISO,C,Control,B,0.631
2725,ISO,C,Control,C,0.832
2726,ISO,C,Control,D,0.157
2727,ISO,C,Control,A,0.749
2728,ISO,C,Control,B,0.594
2729,ISO,C,Control,C,0.825
2730,ISO,C,Control,D,0.148
2731,ISO,C,Experimental,A,0.183
2732,ISO,C,Experimental,B,0.775
2733,ISO,C,Experimental,C,0.732
2734,ISO,C,Experimental,A,0.2
2735,ISO,C,Experimental,B,0.78
2736,ISO,C,Experimental,C,0.566
2737,ISO,C,Control,A,0.633
2738,ISO,C,Control,B,0.743
2739,ISO,C,Control,C,0.862
2740,ISO,C,Control,D,0.155
2741,ISO,C,Control,A,0.664
2742,ISO,C,Control,B,0.78
2743,ISO,C,Control,C,0.689
2744,ISO,C,Control,D,0.148
2745,ISO,C,Experimental,A,0.183
2746,ISO,C,Experimental,B,0.786
2747,ISO,C,Experimental,C,0.841
2748,ISO,C,Experimental,A,0.173
2749,ISO,C,Experimental,B,0.833
2750,ISO,C,Experimental,C,0.707
2751,ISO,C,Control,A,0.626
2752,ISO,C,Control,B,0.866
2753,ISO,C,Control,C,0.751
2754,ISO,C,Control,D,0.177
2755,ISO,C,Control,A,0.857
2756,ISO,C,Control,B,0.504
2757,ISO,C,Control,C,0.803
2758,ISO,C,Control,D,0.15
2759,ISO,C,Experimental,A,0.165
2760,ISO,C,Experimental,B,0.743
2761,ISO,C,Experimental,C,0.74
2762,ISO,C,Experimental,A,0.193
2763,ISO,C,Experimental,B,0.838
2764,ISO,C,Experimental,C,0.727
2765,ISO,C,Control,A,0.755
2766,ISO,C,Control,B,0.838
2767,ISO,C,Control,C,0.621
2768,ISO,C,Control,D,0.153
2769,ISO,C,Control,A,0.82
2770,ISO,C,Control,B,0.839
2771,ISO,C,Control,C,0.454
2772,ISO,C,Control,D,0.147
2773,ISO,C,Experimental,A,0.386
2774,ISO,C,Experimental,B,0.604
2775,ISO,C,Experimental,C,0.757
2776,ISO,C,Experimental,A,0.168
2777,ISO,C,Experimental,B,0.739
2778,ISO,C,Experimental,C,0.842
2779,ISO,C,Control,A,0.771
2780,ISO,C,Control,B,0.796
2781,ISO,C,Control,C,0.818
2782,ISO,C,Control,D,0.166
2783,ISO,C,Control,A,0.699
2784,ISO,C,Control,B,0.622
2785,ISO,C,Control,C,0.843
2786,ISO,C,Control,D,0.147
2787,ISO,C,Experimental,A,0.213
2788,ISO,C,Experimental,B,0.831
2789,ISO,C,Experimental,C,0.483
2790,ISO,C,Experimental,A,0.191
2791,ISO,C,Experimental,B,0.799
2792,ISO,C,Experimental,C,0.721
2793,ISO,C,Control,A,0.664
2794,ISO,C,Control,B,0.839
2795,ISO,C,Control,C,0.696
2796,ISO,C,Control,D,0.148
2797,ISO,C,Control,A,0.748
2798,ISO,C,Control,B,0.68
2799,ISO,C,Control,C,0.717
2800,ISO,C,Control,D,0.152
2801,ISO,C,Experimental,A,0.16
2802,ISO,C,Experimental,B,0.79
2803,ISO,C,Experimental,C,0.759
2804,ISO,C,Experimental,A,0.245
2805,ISO,C,Experimental,B,0.69
2806,ISO,C,Experimental,C,0.713
2807,ISO,C,Control,A,0.779
2808,ISO,C,Control,B,0.791
2809,ISO,C,Control,C,0.684
2810,ISO,C,Control,D,0.154
2811,ISO,C,Control,A,0.577
2812,ISO,C,Control,B,0.832
2813,ISO,C,Control,C,0.747
2814,ISO,C,Control,D,0.144
2815,ISO,C,Experimental,A,0.186
2816,ISO,C,Experimental,B,0.813
2817,ISO,C,Experimental,C,0.577
2818,ISO,C,Experimental,A,0.191
2819,ISO,C,Experimental,B,0.819
2820,ISO,C,Experimental,C,0.787
2821,ISO,C,Control,A,0.714
2822,ISO,C,Control,B,0.795
2823,ISO,C,Control,C,0.62
2824,ISO,C,Control,D,0.149
2825,ISO,C,Control,A,0.835
2826,ISO,C,Control,B,0.709
2827,ISO,C,Control,C,0.77
2828,ISO,C,Control,D,0.174
2829,ISO,C,Experimental,A,0.184
2830,ISO,C,Experimental,B,0.726
2831,ISO,C,Experimental,C,0.84
2832,ISO,C,Experimental,A,0.16
2833,ISO,C,Experimental,B,0.898
2834,ISO,C,Experimental,C,0.722
2835,ISO,C,Control,A,0.605
2836,ISO,C,Control,B,0.776
2837,ISO,C,Control,C,0.857
2838,ISO,C,Control,D,0.142
2839,ISO,C,Control,A,0.826
2840,ISO,C,Control,B,0.813
2841,ISO,C,Control,C,0.705
2842,ISO,C,Control,D,0.158
2843,ISO,C,Experimental,A,0.21
2844,ISO,C,Experimental,B,0.836
2845,ISO,C,Experimental,C,0.57
2846,ISO,C,Experimental,A,0.18
2847,ISO,C,Experimental,B,0.766
2848,ISO,C,Experimental,C,0.865
2849,ISO,C,Control,A,0.834
2850,ISO,C,Control,B,0.663
2851,ISO,C,Control,C,0.701
2852,ISO,C,Control,D,0.148
2853,ISO,C,Control,A,0.795
2854,ISO,C,Control,B,0.647
2855,ISO,C,Control,C,0.695
2856,ISO,C,Control,D,0.151
2857,ISO,C,Experimental,A,0.202
2858,ISO,C,Experimental,B,0.785
2859,ISO,C,Experimental,C,0.733
2860,ISO,C,Experimental,A,0.273
2861,ISO,C,Experimental,B,0.798
2862,ISO,C,Experimental,C,0.705
2863,ISO,C,Control,A,0.751
2864,ISO,C,Control,B,0.827
2865,ISO,C,Control,C,0.791
2866,ISO,C,Control,D,0.156
2867,ISO,C,Control,A,0.814
2868,ISO,C,Control,B,0.502
2869,ISO,C,Control,C,0.807
2870,ISO,C,Control,D,0.151
2871,ISO,C,Experimental,A,0.187
2872,ISO,C,Experimental,B,0.823
2873,ISO,C,Experimental,C,0.79
2874,ISO,C,Experimental,A,0.167
2875,ISO,C,Experimental,B,0.706
2876,ISO,C,Experimental,C,0.862
2877,ISO,C,Control,A,0.828
2878,ISO,C,Control,B,0.64
2879,ISO,C,Control,C,0.738
2880,ISO,C,Control,D,0.158
2881,ISO,C,Control,A,0.576
2882,ISO,C,Control,B,0.845
2883,ISO,C,Control,C,0.73
2884,ISO,C,Control,D,0.142
2885,ISO,C,Experimental,A,0.175
2886,ISO,C,Experimental,B,0.752
2887,ISO,C,Experimental,C,0.774
2888,ISO,C,Experimental,A,0.187
2889,ISO,C,Experimental,B,0.713
2890,ISO,C,Experimental,C,0.724
2891,ISO,C,Control,A,0.777
2892,ISO,C,Control,B,0.826
2893,ISO,C,Control,C,0.661
2894,ISO,C,Control,D,0.163
2895,ISO,C,Control,A,0.657
2896,ISO,C,Control,B,0.864
2897,ISO,C,Control,C,0.752
2898,ISO,C,Control,D,0.148
2899,ISO,C,Experimental,A,0.167
2900,ISO,C,Experimental,B,0.677
2901,ISO,C,Experimental,C,0.851
2902,ISO,C,Experimental,A,0.206
2903,ISO,C,Experimental,B,0.825
2904,ISO,C,Experimental,C,0.767
2905,ISO,C,Control,A,0.741
2906,ISO,C,Control,B,0.764
2907,ISO,C,Control,C,0.63
2908,ISO,C,Control,D,0.151
2909,ISO,C,Control,A,0.58
2910,ISO,C,Control,B,0.773
2911,ISO,C,Control,C,0.78
2912,ISO,C,Control,D,0.15
2913,ISO,C,Experimental,A,0.319
2914,ISO,C,Experimental,B,0.781
2915,ISO,C,Experimental,C,0.672
2916,ISO,C,Experimental,A,0.168
2917,ISO,C,Experimental,B,0.706
2918,ISO,C,Experimental,C,0.759
2919,ISO,C,Control,A,0.745
2920,ISO,C,Control,B,0.707
2921,ISO,C,Control,C,0.702
2922,ISO,C,Control,D,0.156
2923,ISO,C,Control,A,0.67
2924,ISO,C,Control,B,0.815
2925,ISO,C,Control,C,0.685
2926,ISO,C,Control,D,0.153
2927,ISO,C,Experimental,A,0.24
2928,ISO,C,Experimental,B,0.575
2929,ISO,C,Experimental,C,0.834
2930,ISO,C,Experimental,A,0.186
2931,ISO,C,Experimental,B,0.79
2932,ISO,C,Experimental,C,0.813
2933,ISO,C,Control,A,0.835
2934,ISO,C,Control,B,0.798
2935,ISO,C,Control,C,0.532
2936,ISO,C,Control,D,0.151
2937,ISO,C,Control,A,0.701
2938,ISO,C,Control,B,0.763
2939,ISO,C,Control,C,0.851
2940,ISO,C,Control,D,0.15
2941,ISO,C,Experimental,A,0.222
2942,ISO,C,Experimental,B,0.624
2943,ISO,C,Experimental,C,0.724
2944,ISO,C,Experimental,A,0.205
2945,ISO,C,Experimental,B,0.804
2946,ISO,C,Experimental,C,0.725
2947,ISO,C,Control,A,0.732
2948,ISO,C,Control,B,0.855
2949,ISO,C,Control,C,0.739
2950,ISO,C,Control,D,0.176
2951,ISO,C,Control,A,0.809
2952,ISO,C,Control,B,0.799
2953,ISO,C,Control,C,0.559
2954,ISO,C,Control,D,0.141
2955,ISO,C,Experimental,A,0.159
2956,ISO,C,Experimental,B,0.777
2957,ISO,C,Experimental,C,0.806
2958,ISO,C,Experimental,A,0.159
2959,ISO,C,Experimental,B,0.765
2960,ISO,C,Experimental,C,0.864
2961,ISO,C,Control,A,0.748
2962,ISO,C,Control,B,0.742
2963,ISO,C,Control,C,0.855
2964,ISO,C,Control,D,0.176
2965,ISO,C,Control,A,0.763
2966,ISO,C,Control,B,0.873
